# ATP-8 30-Minute Endurance Test
timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz,lat,lon
638148,-0.3876,-0.0479,9.7340,0.0273,0.0084,0.0238,0.0502,0.000000,0.000000
638162,-0.3685,-0.1029,9.6526,-0.0538,0.0081,0.0211,0.0467,0.000000,0.000000
638176,-0.3709,-0.1244,9.7292,0.0227,0.0115,0.0215,0.0493,0.000000,0.000000
638190,-0.3517,-0.0909,9.7125,0.0059,0.0072,0.0214,0.0467,0.000000,0.000000
638204,-0.3350,-0.0837,9.7220,0.0154,0.0128,0.0257,0.0452,0.000000,0.000000
638218,-0.3637,-0.0646,9.7173,0.0106,0.0086,0.0237,0.0473,0.000000,0.000000
638232,-0.3517,-0.0885,9.6718,-0.0347,0.0110,0.0223,0.0476,0.000000,0.000000
638246,-0.3326,-0.0909,9.6981,-0.0083,0.0108,0.0250,0.0478,0.000000,0.000000
638260,-0.3398,-0.0957,9.7292,0.0226,0.0098,0.0206,0.0484,0.000000,0.000000
638274,-0.3685,-0.0646,9.6646,-0.0418,0.0127,0.0228,0.0472,0.000000,0.000000
638288,-0.3230,-0.1029,9.7077,0.0013,0.0075,0.0250,0.0522,0.000000,0.000000
638302,-0.3302,-0.0790,9.7053,-0.0011,0.0104,0.0220,0.0451,0.000000,0.000000
638316,-0.3517,-0.0957,9.6981,-0.0082,0.0087,0.0238,0.0476,0.000000,0.000000
638330,-0.3805,-0.0957,9.6933,-0.0129,0.0102,0.0220,0.0475,0.000000,0.000000
638344,-0.3374,-0.0837,9.6838,-0.0224,0.0116,0.0257,0.0458,0.000000,0.000000
638358,-0.3039,-0.0885,9.7268,0.0206,0.0137,0.0186,0.0498,0.000000,0.000000
638372,-0.3685,-0.0766,9.6718,-0.0343,0.0090,0.0229,0.0502,0.000000,0.000000
638386,-0.3541,-0.0981,9.7388,0.0325,0.0124,0.0228,0.0489,0.000000,0.000000
638400,-0.3326,-0.0790,9.6909,-0.0152,0.0111,0.0183,0.0473,0.000000,0.000000
638414,-0.3350,-0.1029,9.7196,0.0134,0.0121,0.0272,0.0475,0.000000,0.000000
638428,-0.3398,-0.0885,9.6957,-0.0105,0.0076,0.0264,0.0481,0.000000,0.000000
638442,-0.3446,-0.0909,9.6598,-0.0461,0.0084,0.0209,0.0502,0.000000,0.000000
638456,-0.3470,-0.0861,9.7412,0.0351,0.0142,0.0261,0.0481,0.000000,0.000000
638470,-0.3709,-0.1196,9.6742,-0.0318,0.0124,0.0220,0.0498,0.000000,0.000000
638484,-0.3398,-0.0622,9.7244,0.0184,0.0069,0.0191,0.0505,0.000000,0.000000
638498,-0.3230,-0.0646,9.7364,0.0302,0.0078,0.0250,0.0461,0.000000,0.000000
638512,-0.3422,-0.1053,9.7149,0.0086,0.0101,0.0247,0.0499,0.000000,0.000000
638526,-0.3422,-0.0861,9.6622,-0.0438,0.0089,0.0241,0.0499,0.000000,0.000000
638540,-0.3326,-0.0718,9.7220,0.0159,0.0096,0.0240,0.0487,0.000000,0.000000
638554,-0.3613,-0.0885,9.7244,0.0182,0.0087,0.0232,0.0492,0.000000,0.000000
638568,-0.3541,-0.1005,9.6742,-0.0319,0.0102,0.0228,0.0484,0.000000,0.000000
638582,-0.3613,-0.1077,9.7196,0.0135,0.0093,0.0235,0.0447,0.000000,0.000000
638596,-0.3733,-0.0790,9.6718,-0.0342,0.0078,0.0217,0.0460,0.000000,0.000000
638610,-0.3398,-0.0766,9.6694,-0.0364,0.0139,0.0235,0.0438,0.000000,0.000000
638624,-0.3470,-0.1005,9.7149,0.0091,0.0122,0.0223,0.0478,0.000000,0.000000
638638,-0.3374,-0.0885,9.6814,-0.0243,0.0099,0.0226,0.0480,0.000000,0.000000
638652,-0.3422,-0.0766,9.6646,-0.0409,0.0090,0.0249,0.0446,0.000000,0.000000
638666,-0.3613,-0.0957,9.6790,-0.0264,0.0090,0.0229,0.0447,0.000000,0.000000
638680,-0.3565,-0.1029,9.7077,0.0023,0.0108,0.0218,0.0489,0.000000,0.000000
638694,-0.3302,-0.0861,9.6885,-0.0167,0.0125,0.0191,0.0515,0.000000,0.000000
638708,-0.3613,-0.1149,9.6933,-0.0119,0.0139,0.0215,0.0472,0.000000,0.000000
638722,-0.3446,-0.0694,9.6694,-0.0356,0.0118,0.0223,0.0510,0.000000,0.000000
638736,-0.3446,-0.1101,9.7292,0.0241,0.0072,0.0223,0.0518,0.000000,0.000000
638750,-0.3159,-0.1029,9.6885,-0.0165,0.0134,0.0232,0.0463,0.000000,0.000000
638764,-0.3589,-0.0670,9.6981,-0.0069,0.0127,0.0188,0.0472,0.000000,0.000000
638778,-0.3541,-0.0981,9.6455,-0.0593,0.0095,0.0235,0.0484,0.000000,0.000000
638792,-0.3637,-0.0598,9.7555,0.0505,0.0081,0.0206,0.0476,0.000000,0.000000
638806,-0.3685,-0.1220,9.7364,0.0312,0.0108,0.0257,0.0478,0.000000,0.000000
638820,-0.3470,-0.0814,9.6814,-0.0237,0.0105,0.0218,0.0475,0.000000,0.000000
638834,-0.3446,-0.0861,9.7101,0.0050,0.0086,0.0237,0.0470,0.000000,0.000000
638848,-0.3541,-0.0718,9.7149,0.0098,0.0131,0.0229,0.0476,0.000000,0.000000
638862,-0.3278,-0.0766,9.7077,0.0026,0.0124,0.0228,0.0451,0.000000,0.000000
638876,-0.3589,-0.0742,9.6790,-0.0260,0.0089,0.0208,0.0469,0.000000,0.000000
638890,-0.3302,-0.0646,9.6670,-0.0378,0.0119,0.0205,0.0483,0.000000,0.000000
638904,-0.3254,-0.0766,9.6670,-0.0376,0.0099,0.0205,0.0515,0.000000,0.000000
638918,-0.3876,-0.1268,9.7077,0.0031,0.0139,0.0244,0.0469,0.000000,0.000000
638932,-0.3230,-0.0933,9.7125,0.0078,0.0115,0.0211,0.0481,0.000000,0.000000
638946,-0.3637,-0.0909,9.6885,-0.0160,0.0137,0.0228,0.0457,0.000000,0.000000
638960,-0.3685,-0.0790,9.7101,0.0055,0.0098,0.0240,0.0470,0.000000,0.000000
638974,-0.3565,-0.0574,9.7149,0.0102,0.0128,0.0224,0.0473,0.000000,0.000000
638988,-0.3159,-0.0837,9.6933,-0.0113,0.0084,0.0224,0.0454,0.000000,0.000000
639002,-0.3278,-0.1053,9.7244,0.0197,0.0067,0.0224,0.0466,0.000000,0.000000
639016,-0.3446,-0.0694,9.7101,0.0053,0.0111,0.0188,0.0446,0.000000,0.000000
639030,-0.3637,-0.0837,9.7316,0.0267,0.0078,0.0215,0.0463,0.000000,0.000000
639044,-0.3230,-0.0909,9.6790,-0.0258,0.0070,0.0226,0.0455,0.000000,0.000000
639058,-0.3685,-0.0837,9.7053,0.0006,0.0092,0.0191,0.0476,0.000000,0.000000
639072,-0.3613,-0.0981,9.7125,0.0077,0.0099,0.0226,0.0480,0.000000,0.000000
639086,-0.3613,-0.0814,9.6790,-0.0257,0.0084,0.0243,0.0458,0.000000,0.000000
639100,-0.3446,-0.0790,9.7149,0.0102,0.0061,0.0223,0.0483,0.000000,0.000000
639114,-0.3350,-0.0646,9.6957,-0.0089,0.0087,0.0197,0.0475,0.000000,0.000000
639128,-0.3326,-0.0766,9.6742,-0.0303,0.0119,0.0232,0.0481,0.000000,0.000000
639142,-0.3661,-0.0670,9.6670,-0.0373,0.0134,0.0215,0.0489,0.000000,0.000000
639156,-0.3494,-0.1101,9.6933,-0.0109,0.0111,0.0214,0.0493,0.000000,0.000000
639170,-0.3422,-0.0861,9.7149,0.0105,0.0121,0.0221,0.0483,0.000000,0.000000
639184,-0.3350,-0.0837,9.6814,-0.0228,0.0131,0.0194,0.0457,0.000000,0.000000
639198,-0.3398,-0.0718,9.7029,-0.0013,0.0145,0.0254,0.0461,0.000000,0.000000
639212,-0.3398,-0.0909,9.7436,0.0392,0.0131,0.0209,0.0452,0.000000,0.000000
639226,-0.3613,-0.1268,9.7077,0.0033,0.0102,0.0211,0.0455,0.000000,0.000000
639240,-0.3661,-0.0933,9.6694,-0.0348,0.0081,0.0208,0.0454,0.000000,0.000000
639254,-0.3350,-0.0933,9.7101,0.0058,0.0092,0.0240,0.0461,0.000000,0.000000
639268,-0.3398,-0.1172,9.7173,0.0129,0.0140,0.0200,0.0486,0.000000,0.000000
639282,-0.3278,-0.0790,9.7101,0.0057,0.0119,0.0244,0.0475,0.000000,0.000000
639296,-0.3517,-0.0622,9.7316,0.0271,0.0111,0.0199,0.0452,0.000000,0.000000
639310,-0.3541,-0.0909,9.7340,0.0294,0.0119,0.0220,0.0480,0.000000,0.000000
639324,-0.3182,-0.0479,9.7412,0.0364,0.0118,0.0223,0.0452,0.000000,0.000000
639338,-0.3350,-0.1005,9.6957,-0.0091,0.0119,0.0234,0.0481,0.000000,0.000000
639352,-0.3733,-0.0957,9.6503,-0.0542,0.0098,0.0240,0.0496,0.000000,0.000000
639366,-0.3398,-0.0909,9.7077,0.0032,0.0078,0.0261,0.0484,0.000000,0.000000
639380,-0.3254,-0.1029,9.7244,0.0198,0.0128,0.0229,0.0469,0.000000,0.000000
639394,-0.3613,-0.0814,9.6742,-0.0303,0.0090,0.0231,0.0476,0.000000,0.000000
639408,-0.3135,-0.0718,9.7005,-0.0039,0.0113,0.0215,0.0467,0.000000,0.000000
639422,-0.3326,-0.0861,9.7029,-0.0015,0.0096,0.0195,0.0483,0.000000,0.000000
639436,-0.3398,-0.0885,9.7460,0.0413,0.0122,0.0208,0.0463,0.000000,0.000000
639450,-0.3494,-0.0742,9.6933,-0.0113,0.0125,0.0195,0.0458,0.000000,0.000000
639464,-0.3637,-0.1220,9.6598,-0.0445,0.0082,0.0266,0.0499,0.000000,0.000000
639478,-0.3206,-0.0550,9.7125,0.0081,0.0144,0.0203,0.0483,0.000000,0.000000
639492,-0.3517,-0.0694,9.6981,-0.0063,0.0128,0.0247,0.0478,0.000000,0.000000
639506,-0.3876,-0.0885,9.7053,0.0009,0.0122,0.0212,0.0473,0.000000,0.000000
639520,-0.3589,-0.0742,9.6957,-0.0086,0.0115,0.0224,0.0481,0.000000,0.000000
639534,-0.3326,-0.0790,9.7316,0.0271,0.0082,0.0218,0.0470,0.000000,0.000000
639548,-0.3613,-0.0766,9.7555,0.0508,0.0078,0.0214,0.0463,0.000000,0.000000
639562,-0.3781,-0.0766,9.7101,0.0053,0.0125,0.0224,0.0487,0.000000,0.000000
639576,-0.3446,-0.0861,9.6742,-0.0304,0.0122,0.0188,0.0490,0.000000,0.000000
639590,-0.3637,-0.0814,9.7125,0.0078,0.0092,0.0192,0.0449,0.000000,0.000000
639604,-0.3613,-0.1172,9.7412,0.0364,0.0087,0.0257,0.0486,0.000000,0.000000
639618,-0.3230,-0.0909,9.7029,-0.0019,0.0078,0.0228,0.0472,0.000000,0.000000
639632,-0.3494,-0.0933,9.6718,-0.0329,0.0087,0.0255,0.0489,0.000000,0.000000
639646,-0.3422,-0.0502,9.6742,-0.0303,0.0108,0.0261,0.0499,0.000000,0.000000
639660,-0.3374,-0.0742,9.7101,0.0056,0.0063,0.0229,0.0492,0.000000,0.000000
639674,-0.3709,-0.0790,9.6742,-0.0302,0.0095,0.0195,0.0481,0.000000,0.000000
639688,-0.3159,-0.1029,9.6742,-0.0300,0.0134,0.0180,0.0478,0.000000,0.000000
639702,-0.3446,-0.0909,9.7244,0.0201,0.0119,0.0223,0.0483,0.000000,0.000000
639716,-0.3302,-0.1077,9.7077,0.0033,0.0057,0.0238,0.0447,0.000000,0.000000
639730,-0.3541,-0.1077,9.6694,-0.0348,0.0102,0.0215,0.0507,0.000000,0.000000
639744,-0.3541,-0.0455,9.6790,-0.0251,0.0101,0.0231,0.0478,0.000000,0.000000
639758,-0.3374,-0.0502,9.6957,-0.0083,0.0125,0.0221,0.0476,0.000000,0.000000
639772,-0.3159,-0.0766,9.6909,-0.0130,0.0121,0.0208,0.0469,0.000000,0.000000
639786,-0.3182,-0.0933,9.7220,0.0180,0.0092,0.0214,0.0472,0.000000,0.000000
639800,-0.3278,-0.0670,9.6885,-0.0154,0.0108,0.0244,0.0504,0.000000,0.000000
639814,-0.3446,-0.0550,9.6790,-0.0248,0.0102,0.0231,0.0486,0.000000,0.000000
639828,-0.3565,-0.1196,9.7244,0.0205,0.0118,0.0208,0.0490,0.000000,0.000000
639842,-0.3254,-0.0790,9.7292,0.0252,0.0093,0.0244,0.0484,0.000000,0.000000
639856,-0.3900,-0.0718,9.6814,-0.0226,0.0108,0.0206,0.0475,0.000000,0.000000
639870,-0.3446,-0.0598,9.6981,-0.0058,0.0110,0.0183,0.0478,0.000000,0.000000
639884,-0.3135,-0.0885,9.7292,0.0252,0.0064,0.0263,0.0502,0.000000,0.000000
639898,-0.3302,-0.1005,9.7196,0.0155,0.0118,0.0252,0.0452,0.000000,0.000000
639912,-0.3446,-0.0742,9.7244,0.0202,0.0095,0.0186,0.0470,0.000000,0.000000
639926,-0.3661,-0.0885,9.6574,-0.0465,0.0096,0.0200,0.0464,0.000000,0.000000
639940,-0.3613,-0.0885,9.7364,0.0323,0.0107,0.0209,0.0478,0.000000,0.000000
639954,-0.3733,-0.0933,9.6861,-0.0179,0.0115,0.0205,0.0449,0.000000,0.000000
639968,-0.3230,-0.0670,9.7101,0.0060,0.0060,0.0221,0.0483,0.000000,0.000000
639982,-0.3541,-0.0957,9.6694,-0.0345,0.0131,0.0247,0.0470,0.000000,0.000000
639996,-0.3350,-0.0933,9.7220,0.0180,0.0102,0.0220,0.0487,0.000000,0.000000
640010,-0.3398,-0.0861,9.6838,-0.0201,0.0073,0.0228,0.0444,0.000000,0.000000
640024,-0.3709,-0.0885,9.6957,-0.0081,0.0111,0.0223,0.0438,0.000000,0.000000
640038,-0.3661,-0.0718,9.6933,-0.0105,0.0124,0.0203,0.0455,0.000000,0.000000
640052,-0.3446,-0.0694,9.7244,0.0205,0.0087,0.0238,0.0472,0.000000,0.000000
640066,-0.3350,-0.0646,9.6574,-0.0462,0.0105,0.0232,0.0489,0.000000,0.000000
640080,-0.3374,-0.1029,9.7196,0.0159,0.0133,0.0203,0.0469,0.000000,0.000000
640094,-0.3565,-0.0957,9.7292,0.0253,0.0130,0.0237,0.0489,0.000000,0.000000
640108,-0.3422,-0.0718,9.7029,-0.0010,0.0107,0.0220,0.0483,0.000000,0.000000
640122,-0.3326,-0.0766,9.6861,-0.0176,0.0078,0.0229,0.0463,0.000000,0.000000
640136,-0.3589,-0.0837,9.7173,0.0134,0.0095,0.0246,0.0484,0.000000,0.000000
640150,-0.3637,-0.0694,9.7364,0.0324,0.0118,0.0231,0.0463,0.000000,0.000000
640164,-0.3182,-0.0909,9.7268,0.0227,0.0119,0.0223,0.0470,0.000000,0.000000
640178,-0.3661,-0.1005,9.7149,0.0107,0.0064,0.0250,0.0469,0.000000,0.000000
640192,-0.3326,-0.0742,9.6838,-0.0203,0.0089,0.0212,0.0472,0.000000,0.000000
640206,-0.3398,-0.1029,9.6933,-0.0107,0.0110,0.0226,0.0470,0.000000,0.000000
640220,-0.3589,-0.1507,9.7125,0.0084,0.0069,0.0226,0.0447,0.000000,0.000000
640234,-0.3565,-0.0957,9.6742,-0.0297,0.0078,0.0244,0.0478,0.000000,0.000000
640248,-0.3446,-0.0766,9.7196,0.0156,0.0089,0.0229,0.0454,0.000000,0.000000
640262,-0.3350,-0.1053,9.7436,0.0394,0.0093,0.0247,0.0502,0.000000,0.000000
640276,-0.3398,-0.0598,9.7101,0.0058,0.0107,0.0258,0.0470,0.000000,0.000000
640290,-0.3350,-0.1029,9.7436,0.0391,0.0115,0.0244,0.0483,0.000000,0.000000
640304,-0.3613,-0.0598,9.7077,0.0032,0.0101,0.0221,0.0480,0.000000,0.000000
640318,-0.3159,-0.0909,9.7173,0.0127,0.0130,0.0212,0.0473,0.000000,0.000000
640332,-0.3230,-0.1077,9.6431,-0.0611,0.0089,0.0235,0.0452,0.000000,0.000000
640346,-0.3422,-0.1101,9.7244,0.0201,0.0111,0.0224,0.0473,0.000000,0.000000
640360,-0.3374,-0.1029,9.6957,-0.0085,0.0079,0.0228,0.0455,0.000000,0.000000
640374,-0.3733,-0.0861,9.7029,-0.0014,0.0099,0.0220,0.0461,0.000000,0.000000
640388,-0.3805,-0.1077,9.7412,0.0367,0.0090,0.0234,0.0481,0.000000,0.000000
640402,-0.3565,-0.0766,9.7340,0.0294,0.0099,0.0224,0.0464,0.000000,0.000000
640416,-0.3350,-0.0909,9.7220,0.0174,0.0119,0.0243,0.0489,0.000000,0.000000
640430,-0.3446,-0.1029,9.7220,0.0173,0.0092,0.0209,0.0470,0.000000,0.000000
640444,-0.3278,-0.0933,9.7220,0.0172,0.0063,0.0228,0.0486,0.000000,0.000000
640458,-0.3637,-0.0790,9.7005,-0.0043,0.0111,0.0217,0.0469,0.000000,0.000000
640472,-0.3446,-0.1029,9.7101,0.0052,0.0092,0.0194,0.0466,0.000000,0.000000
640486,-0.3111,-0.0981,9.6479,-0.0567,0.0113,0.0247,0.0480,0.000000,0.000000
640500,-0.3517,-0.0790,9.7029,-0.0017,0.0113,0.0224,0.0487,0.000000,0.000000
640514,-0.3637,-0.1077,9.6814,-0.0231,0.0046,0.0221,0.0470,0.000000,0.000000
640528,-0.3541,-0.0837,9.7364,0.0318,0.0113,0.0250,0.0472,0.000000,0.000000
640542,-0.3541,-0.1029,9.7077,0.0031,0.0061,0.0220,0.0469,0.000000,0.000000
640556,-0.3446,-0.0814,9.6885,-0.0160,0.0111,0.0188,0.0466,0.000000,0.000000
640570,-0.3206,-0.0766,9.6957,-0.0088,0.0095,0.0228,0.0454,0.000000,0.000000
640584,-0.3494,-0.0861,9.7388,0.0341,0.0118,0.0194,0.0473,0.000000,0.000000
640598,-0.3805,-0.0598,9.7316,0.0268,0.0104,0.0220,0.0472,0.000000,0.000000
640612,-0.3326,-0.0455,9.7173,0.0124,0.0086,0.0209,0.0478,0.000000,0.000000
640626,-0.3350,-0.1220,9.7149,0.0100,0.0073,0.0252,0.0458,0.000000,0.000000
640640,-0.3230,-0.0790,9.7364,0.0313,0.0095,0.0183,0.0475,0.000000,0.000000
640654,-0.4116,-0.0766,9.7029,-0.0022,0.0104,0.0223,0.0437,0.000000,0.000000
640668,-0.3470,-0.0861,9.6981,-0.0069,0.0119,0.0229,0.0464,0.000000,0.000000
640682,-0.3374,-0.0646,9.7244,0.0193,0.0090,0.0211,0.0499,0.000000,0.000000
640696,-0.3278,-0.0837,9.7268,0.0216,0.0092,0.0254,0.0454,0.000000,0.000000
640710,-0.3278,-0.0957,9.7149,0.0096,0.0108,0.0214,0.0437,0.000000,0.000000
640724,-0.3876,-0.0670,9.7196,0.0143,0.0110,0.0250,0.0483,0.000000,0.000000
640738,-0.3613,-0.0885,9.6526,-0.0524,0.0099,0.0200,0.0467,0.000000,0.000000
640752,-0.3661,-0.0909,9.6957,-0.0093,0.0092,0.0246,0.0480,0.000000,0.000000
640766,-0.3517,-0.1220,9.7316,0.0264,0.0102,0.0202,0.0481,0.000000,0.000000
640780,-0.3900,-0.0742,9.6790,-0.0261,0.0115,0.0231,0.0472,0.000000,0.000000
640794,-0.3350,-0.1005,9.7173,0.0122,0.0078,0.0221,0.0463,0.000000,0.000000
640808,-0.3517,-0.1077,9.7244,0.0192,0.0099,0.0202,0.0483,0.000000,0.000000
640822,-0.3350,-0.0814,9.7196,0.0144,0.0134,0.0194,0.0473,0.000000,0.000000
640836,-0.3517,-0.0550,9.7029,-0.0024,0.0076,0.0211,0.0484,0.000000,0.000000
640850,-0.3302,-0.0814,9.7316,0.0262,0.0116,0.0203,0.0438,0.000000,0.000000
640864,-0.3254,-0.0933,9.6861,-0.0191,0.0092,0.0224,0.0452,0.000000,0.000000
640878,-0.3517,-0.0981,9.7101,0.0048,0.0096,0.0214,0.0470,0.000000,0.000000
640892,-0.3661,-0.0694,9.7388,0.0333,0.0076,0.0215,0.0469,0.000000,0.000000
640906,-0.3398,-0.1053,9.6981,-0.0073,0.0096,0.0240,0.0470,0.000000,0.000000
640920,-0.3446,-0.1196,9.7388,0.0332,0.0104,0.0224,0.0505,0.000000,0.000000
640934,-0.3541,-0.0718,9.7149,0.0092,0.0116,0.0217,0.0463,0.000000,0.000000
640948,-0.3398,-0.0837,9.6957,-0.0099,0.0105,0.0243,0.0501,0.000000,0.000000
640962,-0.3565,-0.1125,9.7579,0.0521,0.0136,0.0238,0.0463,0.000000,0.000000
640976,-0.3948,-0.0814,9.7220,0.0161,0.0050,0.0254,0.0470,0.000000,0.000000
640990,-0.3613,-0.0933,9.6622,-0.0435,0.0105,0.0191,0.0476,0.000000,0.000000
641004,-0.3613,-0.0814,9.7196,0.0138,0.0108,0.0199,0.0464,0.000000,0.000000
641018,-0.3398,-0.0814,9.7388,0.0328,0.0104,0.0215,0.0467,0.000000,0.000000
641032,-0.3541,-0.0790,9.7077,0.0017,0.0081,0.0238,0.0454,0.000000,0.000000
641046,-0.3398,-0.0909,9.6885,-0.0173,0.0115,0.0220,0.0495,0.000000,0.000000
641060,-0.3589,-0.0526,9.7149,0.0089,0.0110,0.0168,0.0451,0.000000,0.000000
641074,-0.3254,-0.0885,9.6957,-0.0102,0.0101,0.0218,0.0455,0.000000,0.000000
641088,-0.3446,-0.1125,9.7125,0.0066,0.0102,0.0195,0.0454,0.000000,0.000000
641102,-0.3374,-0.1077,9.6861,-0.0197,0.0084,0.0192,0.0476,0.000000,0.000000
641116,-0.3541,-0.0718,9.6861,-0.0196,0.0066,0.0226,0.0460,0.000000,0.000000
641130,-0.3589,-0.0718,9.7508,0.0448,0.0108,0.0224,0.0480,0.000000,0.000000
641144,-0.3350,-0.0814,9.7029,-0.0030,0.0107,0.0209,0.0470,0.000000,0.000000
641158,-0.3613,-0.0957,9.7173,0.0113,0.0095,0.0252,0.0463,0.000000,0.000000
641172,-0.3661,-0.0694,9.7029,-0.0031,0.0057,0.0246,0.0437,0.000000,0.000000
641186,-0.3470,-0.0598,9.7292,0.0231,0.0113,0.0217,0.0493,0.000000,0.000000
641200,-0.3350,-0.0909,9.7101,0.0040,0.0113,0.0231,0.0452,0.000000,0.000000
641214,-0.3326,-0.0742,9.7101,0.0039,0.0092,0.0199,0.0467,0.000000,0.000000
641228,-0.3613,-0.1005,9.6909,-0.0151,0.0093,0.0231,0.0464,0.000000,0.000000
641242,-0.3302,-0.0981,9.7077,0.0016,0.0069,0.0224,0.0467,0.000000,0.000000
641256,-0.3398,-0.1029,9.7220,0.0159,0.0099,0.0220,0.0473,0.000000,0.000000
641270,-0.3422,-0.0742,9.6861,-0.0199,0.0124,0.0208,0.0415,0.000000,0.000000
641284,-0.3541,-0.0909,9.7244,0.0183,0.0102,0.0217,0.0441,0.000000,0.000000
641298,-0.3470,-0.1149,9.7244,0.0182,0.0064,0.0232,0.0432,0.000000,0.000000
641312,-0.3374,-0.0933,9.7460,0.0395,0.0087,0.0232,0.0483,0.000000,0.000000
641326,-0.3374,-0.0909,9.6909,-0.0154,0.0084,0.0244,0.0435,0.000000,0.000000
641340,-0.3494,-0.0933,9.7029,-0.0034,0.0079,0.0209,0.0463,0.000000,0.000000
641354,-0.3326,-0.0742,9.7101,0.0037,0.0076,0.0179,0.0454,0.000000,0.000000
641368,-0.3326,-0.0885,9.6718,-0.0344,0.0044,0.0261,0.0475,0.000000,0.000000
641382,-0.3398,-0.0933,9.7268,0.0205,0.0116,0.0246,0.0463,0.000000,0.000000
641396,-0.3398,-0.0885,9.7101,0.0038,0.0107,0.0200,0.0449,0.000000,0.000000
641410,-0.3159,-0.0694,9.7101,0.0038,0.0067,0.0229,0.0486,0.000000,0.000000
641424,-0.3374,-0.0885,9.6981,-0.0082,0.0110,0.0208,0.0466,0.000000,0.000000
641438,-0.3589,-0.1053,9.7340,0.0276,0.0096,0.0197,0.0441,0.000000,0.000000
641452,-0.3159,-0.0598,9.6766,-0.0297,0.0096,0.0228,0.0475,0.000000,0.000000
641466,-0.3685,-0.0933,9.6670,-0.0391,0.0133,0.0238,0.0469,0.000000,0.000000
641480,-0.3374,-0.0790,9.7316,0.0254,0.0102,0.0203,0.0435,0.000000,0.000000
641494,-0.3350,-0.0814,9.7364,0.0301,0.0076,0.0223,0.0466,0.000000,0.000000
641508,-0.3637,-0.0622,9.6981,-0.0082,0.0133,0.0232,0.0466,0.000000,0.000000
641522,-0.3494,-0.0718,9.7244,0.0180,0.0084,0.0220,0.0434,0.000000,0.000000
641536,-0.3326,-0.0742,9.7316,0.0251,0.0108,0.0235,0.0473,0.000000,0.000000
641550,-0.3565,-0.0646,9.7029,-0.0036,0.0102,0.0186,0.0446,0.000000,0.000000
641564,-0.3470,-0.1029,9.7292,0.0226,0.0111,0.0237,0.0473,0.000000,0.000000
641578,-0.3517,-0.0885,9.6885,-0.0180,0.0098,0.0183,0.0460,0.000000,0.000000
641592,-0.3302,-0.0909,9.7316,0.0250,0.0147,0.0243,0.0487,0.000000,0.000000
641606,-0.3302,-0.0885,9.7244,0.0177,0.0073,0.0257,0.0481,0.000000,0.000000
641620,-0.3565,-0.0742,9.6861,-0.0205,0.0111,0.0244,0.0498,0.000000,0.000000
641634,-0.3326,-0.0861,9.7077,0.0010,0.0082,0.0214,0.0489,0.000000,0.000000
641648,-0.3206,-0.0766,9.7340,0.0272,0.0089,0.0208,0.0495,0.000000,0.000000
641662,-0.3039,-0.0646,9.6742,-0.0324,0.0075,0.0254,0.0478,0.000000,0.000000
641676,-0.3374,-0.0646,9.7101,0.0034,0.0111,0.0231,0.0486,0.000000,0.000000
641690,-0.2895,-0.0790,9.7029,-0.0037,0.0124,0.0189,0.0481,0.000000,0.000000
641704,-0.3685,-0.0861,9.7268,0.0201,0.0104,0.0226,0.0486,0.000000,0.000000
641718,-0.3422,-0.0790,9.7579,0.0510,0.0102,0.0205,0.0501,0.000000,0.000000
641732,-0.3613,-0.0574,9.6670,-0.0398,0.0116,0.0238,0.0473,0.000000,0.000000
641746,-0.3398,-0.0885,9.6742,-0.0324,0.0093,0.0183,0.0457,0.000000,0.000000
641760,-0.3398,-0.0885,9.7220,0.0154,0.0089,0.0223,0.0466,0.000000,0.000000
641774,-0.3326,-0.0909,9.7436,0.0367,0.0119,0.0247,0.0463,0.000000,0.000000
641788,-0.3302,-0.0933,9.6909,-0.0159,0.0086,0.0247,0.0467,0.000000,0.000000
641802,-0.3517,-0.1268,9.6718,-0.0348,0.0082,0.0226,0.0455,0.000000,0.000000
641816,-0.3446,-0.0646,9.7460,0.0392,0.0076,0.0247,0.0487,0.000000,0.000000
641830,-0.3422,-0.0766,9.7388,0.0318,0.0124,0.0215,0.0483,0.000000,0.000000
641844,-0.3541,-0.0598,9.7125,0.0055,0.0128,0.0240,0.0475,0.000000,0.000000
641858,-0.3948,-0.0526,9.6981,-0.0088,0.0099,0.0208,0.0457,0.000000,0.000000
641872,-0.3159,-0.0885,9.7220,0.0150,0.0092,0.0208,0.0487,0.000000,0.000000
641886,-0.3206,-0.0981,9.7125,0.0054,0.0072,0.0249,0.0484,0.000000,0.000000
641900,-0.3446,-0.0981,9.7077,0.0006,0.0105,0.0263,0.0458,0.000000,0.000000
641914,-0.3135,-0.0742,9.6957,-0.0113,0.0081,0.0254,0.0472,0.000000,0.000000
641928,-0.3302,-0.0861,9.7053,-0.0017,0.0125,0.0217,0.0454,0.000000,0.000000
641942,-0.3278,-0.0646,9.7196,0.0126,0.0127,0.0235,0.0449,0.000000,0.000000
641956,-0.3470,-0.0718,9.7268,0.0197,0.0116,0.0263,0.0455,0.000000,0.000000
641970,-0.3494,-0.0718,9.7268,0.0196,0.0090,0.0228,0.0487,0.000000,0.000000
641984,-0.3517,-0.0885,9.7101,0.0028,0.0089,0.0220,0.0458,0.000000,0.000000
641998,-0.3350,-0.0694,9.7268,0.0195,0.0095,0.0243,0.0466,0.000000,0.000000
