timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz,lat,lon
588534,-0.7059,-0.1603,9.6646,-0.0387,0.0098,0.0224,0.0489,-33.957733,18.461023
588541,-0.7370,-0.1699,9.6861,-0.0171,0.0095,0.0243,0.0460,-33.957733,18.461023
588548,-0.7322,-0.1866,9.6742,-0.0289,0.0125,0.0224,0.0458,-33.957733,18.461023
588555,-0.7298,-0.1364,9.6574,-0.0455,0.0137,0.0243,0.0486,-33.957733,18.461023
588562,-0.7035,-0.1675,9.7149,0.0119,0.0107,0.0218,0.0483,-33.957733,18.461023
588569,-0.6796,-0.1675,9.5809,-0.1215,0.0115,0.0266,0.0484,-33.957733,18.461023
588576,-0.7346,-0.1268,9.7627,0.0601,0.0127,0.0250,0.0446,-33.957733,18.461023
588583,-0.7083,-0.1651,9.6598,-0.0426,0.0124,0.0250,0.0469,-33.957733,18.461023
588590,-0.7202,-0.1412,9.7173,0.0148,0.0157,0.0215,0.0470,-33.957733,18.461023
588597,-0.7394,-0.1795,9.7101,0.0075,0.0113,0.0223,0.0472,-33.957733,18.461023
588604,-0.6867,-0.1436,9.7962,0.0932,0.0144,0.0224,0.0469,-33.957733,18.461023
588611,-0.6891,-0.1364,9.7603,0.0570,0.0110,0.0252,0.0469,-33.957733,18.461023
588618,-0.7298,-0.1388,9.7651,0.0615,0.0119,0.0218,0.0483,-33.957733,18.461023
588625,-0.7298,-0.1484,9.7771,0.0731,0.0147,0.0235,0.0458,-33.957733,18.461023
588632,-0.7513,-0.1986,9.6431,-0.0606,0.0121,0.0215,0.0501,-33.957733,18.461023
588639,-0.7322,-0.1819,9.7196,0.0159,0.0082,0.0237,0.0447,-33.957733,18.461023
588646,-0.6748,-0.1675,10.1934,0.4872,0.0142,0.0185,0.0449,-33.957733,18.461023
588653,-0.6939,-0.1914,9.5737,-0.1318,0.0108,0.0191,0.0470,-33.957733,18.461023
588660,-0.6867,-0.1244,9.7627,0.0569,0.0104,0.0234,0.0467,-33.957733,18.461023
588667,-0.6652,-0.1172,9.6742,-0.0315,0.0113,0.0199,0.0509,-33.957733,18.461023
588674,-0.7226,-0.1507,9.4923,-0.2123,0.0128,0.0218,0.0467,-33.957733,18.461023
588681,-0.6915,-0.0502,9.8465,0.1412,0.0107,0.0224,0.0470,-33.957733,18.461023
588688,-0.7633,-0.2201,9.8034,0.0976,0.0101,0.0238,0.0481,-33.957733,18.461023
588694,-0.7490,-0.1842,9.8608,0.1543,0.0090,0.0223,0.0484,-33.957733,18.461023
588701,-0.7466,-0.1196,9.9398,0.2321,0.0098,0.0228,0.0466,-33.957733,18.461023
588708,-0.7920,-0.2656,9.4636,-0.2429,0.0145,0.0191,0.0484,-33.957733,18.461023
588715,-0.6221,-0.2297,9.5737,-0.1322,0.0133,0.0244,0.0480,-33.957733,18.461023
588722,-0.6628,-0.1292,9.5713,-0.1339,0.0154,0.0238,0.0438,-33.957733,18.461023
588729,-0.7178,-0.1436,9.4780,-0.2261,0.0133,0.0214,0.0501,-33.957733,18.461023
588736,-0.6652,-0.0861,9.9829,0.2774,0.0115,0.0252,0.0469,-33.957733,18.461023
588743,-0.7131,-0.0837,9.9661,0.2594,0.0116,0.0241,0.0447,-33.957733,18.461023
588750,-0.7490,-0.2560,9.4445,-0.2610,0.0154,0.0226,0.0469,-33.957733,18.461023
588757,-0.7657,-0.2752,9.3942,-0.3096,0.0139,0.0234,0.0464,-33.957733,18.461023
588764,-0.6748,-0.0670,9.9159,0.2109,0.0115,0.0220,0.0470,-33.957733,18.461023
588771,-0.6987,-0.0981,9.9541,0.2480,0.0092,0.0235,0.0464,-33.957733,18.461023
588778,-0.7442,-0.2560,10.0834,0.3753,0.0075,0.0218,0.0460,-33.957733,18.461023
588785,-0.7155,-0.1866,9.4947,-0.2123,0.0124,0.0223,0.0478,-33.957733,18.461023
588792,-0.6628,-0.1268,9.2411,-0.4636,0.0104,0.0226,0.0464,-33.957733,18.461023
588799,-0.7155,-0.1914,9.6909,-0.0137,0.0111,0.0224,0.0464,-33.957733,18.461023
588806,-0.6652,-0.1077,9.5545,-0.1493,0.0127,0.0231,0.0475,-33.957733,18.461023
588813,-0.6700,-0.0598,9.8967,0.1919,0.0151,0.0221,0.0460,-33.957733,18.461023
588820,-0.7825,-0.2273,9.9087,0.2029,0.0107,0.0238,0.0444,-33.957733,18.461023
588827,-0.7609,-0.2345,9.4708,-0.2339,0.0089,0.0177,0.0444,-33.957733,18.461023
588834,-0.7035,-0.1986,9.6239,-0.0803,0.0110,0.0231,0.0460,-33.957733,18.461023
588841,-0.7226,-0.1795,9.7579,0.0534,0.0107,0.0217,0.0452,-33.957733,18.461023
588848,-0.6963,-0.1890,9.5378,-0.1659,0.0128,0.0205,0.0454,-33.957733,18.461023
588855,-0.6485,-0.0837,9.8513,0.1468,0.0130,0.0188,0.0455,-33.957733,18.461023
588862,-0.7537,-0.1220,9.8560,0.1509,0.0113,0.0224,0.0428,-33.957733,18.461023
588869,-0.6939,-0.1436,9.6311,-0.0737,0.0133,0.0231,0.0473,-33.957733,18.461023
588876,-0.6843,-0.1196,9.8082,0.1029,0.0150,0.0266,0.0455,-33.957733,18.461023
588883,-0.7537,-0.2824,9.5282,-0.1762,0.0116,0.0220,0.0481,-33.957733,18.461023
588890,-0.7418,-0.1795,9.6359,-0.0682,0.0098,0.0214,0.0458,-33.957733,18.461023
588897,-0.7011,-0.1388,9.7723,0.0678,0.0098,0.0185,0.0498,-33.957733,18.461023
588904,-0.7322,-0.2106,9.6024,-0.1015,0.0115,0.0247,0.0440,-33.957733,18.461023
588911,-0.6843,-0.0837,9.7819,0.0775,0.0122,0.0226,0.0452,-33.957733,18.461023
588918,-0.7107,-0.1268,9.7675,0.0629,0.0107,0.0224,0.0483,-33.957733,18.461023
588925,-0.7011,-0.1244,9.5641,-0.1398,0.0108,0.0208,0.0452,-33.957733,18.461023
588932,-0.7178,-0.1244,9.7795,0.0752,0.0105,0.0208,0.0447,-33.957733,18.461023
588939,-0.6963,-0.1795,9.6909,-0.0133,0.0072,0.0202,0.0464,-33.957733,18.461023
588945,-0.7178,-0.1244,9.7938,0.0891,0.0092,0.0212,0.0454,-33.957733,18.461023
588952,-0.7370,-0.2010,9.7890,0.0839,0.0124,0.0186,0.0486,-33.957733,18.461023
588959,-0.6987,-0.1795,9.7244,0.0192,0.0139,0.0205,0.0487,-33.957733,18.461023
588966,-0.7872,-0.1292,9.8273,0.1215,0.0122,0.0238,0.0487,-33.957733,18.461023
588973,-0.7490,-0.2225,9.5569,-0.1481,0.0115,0.0235,0.0458,-33.957733,18.461023
588980,-0.6820,-0.1771,9.6766,-0.0284,0.0157,0.0231,0.0489,-33.957733,18.461023
588987,-0.7322,-0.1627,9.6766,-0.0282,0.0049,0.0237,0.0460,-33.957733,18.461023
588994,-0.6987,-0.2249,9.5617,-0.1424,0.0147,0.0238,0.0475,-33.957733,18.461023
589001,-0.6939,-0.1101,9.7890,0.0845,0.0107,0.0218,0.0472,-33.957733,18.461023
589008,-0.7083,-0.1579,9.6646,-0.0397,0.0113,0.0232,0.0441,-33.957733,18.461023
589015,-0.7370,-0.1460,9.8154,0.1105,0.0133,0.0211,0.0478,-33.957733,18.461023
589022,-0.7226,-0.1196,9.7699,0.0647,0.0125,0.0199,0.0455,-33.957733,18.461023
589029,-0.6413,-0.1723,9.7125,0.0072,0.0115,0.0203,0.0458,-33.957733,18.461023
589036,-0.7202,-0.1268,9.8465,0.1405,0.0113,0.0218,0.0461,-33.957733,18.461023
589043,-0.7178,-0.1675,10.1695,0.4613,0.0171,0.0217,0.0481,-33.957733,18.461023
589050,-0.6939,-0.1292,9.7938,0.0852,0.0113,0.0224,0.0472,-33.957733,18.461023
589064,-0.7083,-0.1627,9.6359,-0.0724,0.0102,0.0221,0.0469,-33.957736,18.461023
589078,-0.7155,-0.2106,9.6503,-0.0578,0.0134,0.0238,0.0460,-33.957736,18.461023
589092,-0.7226,-0.2154,9.6503,-0.0575,0.0116,0.0231,0.0475,-33.957736,18.461023
589106,-0.6891,-0.1149,9.6479,-0.0596,0.0176,0.0212,0.0478,-33.957736,18.461023
589120,-0.6843,-0.1149,9.7819,0.0741,0.0131,0.0221,0.0466,-33.957736,18.461023
589134,-0.7059,-0.1364,9.8106,0.1023,0.0118,0.0275,0.0469,-33.957736,18.461023
589148,-0.7394,-0.1460,9.6861,-0.0221,0.0098,0.0206,0.0475,-33.957736,18.461023
589162,-0.6987,-0.1675,9.6096,-0.0981,0.0111,0.0208,0.0466,-33.957736,18.461023
589176,-0.7035,-0.2034,9.7555,0.0476,0.0099,0.0220,0.0455,-33.957736,18.461023
589190,-0.7370,-0.2010,9.7436,0.0354,0.0107,0.0205,0.0473,-33.957736,18.461023
589204,-0.7346,-0.1603,9.7819,0.0734,0.0124,0.0260,0.0492,-33.957736,18.461023
589218,-0.6963,-0.1149,9.7029,-0.0056,0.0128,0.0220,0.0469,-33.957736,18.461023
589232,-0.7131,-0.1747,9.8273,0.1183,0.0127,0.0226,0.0458,-33.957736,18.461023
589246,-0.7011,-0.1101,9.8369,0.1272,0.0130,0.0209,0.0486,-33.957736,18.461023
589260,-0.7083,-0.1220,9.7771,0.0670,0.0110,0.0199,0.0486,-33.957736,18.461023
589274,-0.7059,-0.1029,9.7364,0.0262,0.0116,0.0221,0.0454,-33.957736,18.461023
589288,-0.7633,-0.1292,9.6263,-0.0834,0.0122,0.0208,0.0476,-33.957736,18.461023
589302,-0.7226,-0.1842,9.6718,-0.0378,0.0121,0.0232,0.0438,-33.957736,18.461023
589316,-0.7059,-0.1555,9.6957,-0.0138,0.0110,0.0208,0.0475,-33.957736,18.461023
589330,-0.7178,-0.1603,9.6191,-0.0899,0.0134,0.0261,0.0451,-33.957736,18.461023
589344,-0.6772,-0.1795,9.5689,-0.1394,0.0093,0.0228,0.0470,-33.957736,18.461023
589358,-0.7178,-0.2201,9.6526,-0.0554,0.0130,0.0220,0.0466,-33.957736,18.461023
589372,-0.7537,-0.1244,9.5713,-0.1361,0.0150,0.0235,0.0466,-33.957736,18.461023
589386,-0.7083,-0.1172,9.5234,-0.1830,0.0093,0.0232,0.0475,-33.957736,18.461023
589400,-0.6891,-0.1149,9.6981,-0.0083,0.0150,0.0211,0.0472,-33.957736,18.461023
589414,-0.7370,-0.1244,9.6287,-0.0773,0.0125,0.0237,0.0467,-33.957736,18.461023
589428,-0.7394,-0.1962,9.7005,-0.0055,0.0128,0.0226,0.0454,-33.957736,18.461023
589442,-0.7035,-0.1723,10.1862,0.4778,0.0111,0.0241,0.0478,-33.957736,18.461023
589456,-0.7131,-0.1460,9.6694,-0.0388,0.0128,0.0212,0.0486,-33.957736,18.461023
589470,-0.7155,-0.1866,9.7340,0.0257,0.0133,0.0260,0.0470,-33.957736,18.461023
589484,-0.7250,-0.1460,9.8010,0.0922,0.0133,0.0228,0.0466,-33.957736,18.461023
589498,-0.7107,-0.1938,9.7890,0.0798,0.0098,0.0241,0.0486,-33.957736,18.461023
589512,-0.7178,-0.1747,9.6861,-0.0229,0.0073,0.0200,0.0475,-33.957736,18.461023
589526,-0.7059,-0.2034,9.6550,-0.0538,0.0124,0.0228,0.0463,-33.957736,18.461023
589540,-0.6796,-0.1268,9.6742,-0.0345,0.0102,0.0263,0.0470,-33.957736,18.461023
589554,-0.6963,-0.1507,9.7292,0.0205,0.0116,0.0235,0.0487,-33.957736,18.461023
589568,-0.6843,-0.1531,9.7412,0.0323,0.0090,0.0234,0.0480,-33.957736,18.461023
589582,-0.7274,-0.1149,9.7508,0.0416,0.0147,0.0224,0.0478,-33.957736,18.461023
589596,-0.6700,-0.1555,9.7244,0.0152,0.0118,0.0188,0.0454,-33.957736,18.461023
589610,-0.7322,-0.1172,9.7771,0.0675,0.0070,0.0254,0.0481,-33.957736,18.461023
589624,-0.6891,-0.1292,9.6909,-0.0185,0.0153,0.0217,0.0460,-33.957736,18.461023
589638,-0.7083,-0.1723,9.7077,-0.0017,0.0122,0.0226,0.0492,-33.957736,18.461023
589652,-0.7418,-0.1531,9.6838,-0.0255,0.0118,0.0237,0.0461,-33.957736,18.461023
589666,-0.7083,-0.1484,9.7268,0.0174,0.0119,0.0218,0.0486,-33.957736,18.461023
589680,-0.6915,-0.1555,9.6981,-0.0112,0.0104,0.0215,0.0464,-33.957736,18.461023
589694,-0.6987,-0.1555,9.6574,-0.0516,0.0144,0.0192,0.0478,-33.957736,18.461023
589708,-0.7202,-0.1747,9.6838,-0.0252,0.0122,0.0220,0.0492,-33.957736,18.461023
589722,-0.7202,-0.1531,9.6742,-0.0346,0.0107,0.0235,0.0489,-33.957736,18.461023
589736,-0.7178,-0.1627,9.7316,0.0227,0.0122,0.0238,0.0466,-33.957736,18.461023
589750,-0.7250,-0.1484,9.6838,-0.0250,0.0130,0.0234,0.0464,-33.957736,18.461023
589764,-0.6700,-0.1675,9.6933,-0.0154,0.0137,0.0195,0.0484,-33.957736,18.461023
589778,-0.7250,-0.1747,9.7053,-0.0034,0.0099,0.0214,0.0454,-33.957736,18.461023
589792,-0.7011,-0.1675,9.6742,-0.0343,0.0111,0.0238,0.0452,-33.957736,18.461023
589806,-0.6939,-0.1842,9.6885,-0.0199,0.0087,0.0220,0.0452,-33.957736,18.461023
589820,-0.7202,-0.1603,9.7125,0.0041,0.0131,0.0231,0.0493,-33.957736,18.461023
589834,-0.7274,-0.1555,9.7149,0.0064,0.0134,0.0237,0.0475,-33.957736,18.461023
589848,-0.7178,-0.1531,9.7436,0.0350,0.0137,0.0223,0.0467,-33.957736,18.461023
589862,-0.7131,-0.1627,9.6742,-0.0343,0.0122,0.0214,0.0466,-33.957736,18.461023
589876,-0.7035,-0.1172,9.7053,-0.0031,0.0116,0.0243,0.0478,-33.957736,18.461023
589890,-0.7466,-0.1699,9.7173,0.0088,0.0118,0.0237,0.0449,-33.957736,18.461023
589904,-0.7250,-0.1890,9.6909,-0.0175,0.0148,0.0244,0.0495,-33.957736,18.461023
589918,-0.7059,-0.1603,9.6598,-0.0483,0.0111,0.0238,0.0470,-33.957736,18.461023
589932,-0.7011,-0.1484,9.7173,0.0091,0.0090,0.0185,0.0443,-33.957736,18.461023
589946,-0.7059,-0.1292,9.7196,0.0114,0.0084,0.0237,0.0475,-33.957736,18.461023
589960,-0.6748,-0.1890,9.6861,-0.0220,0.0113,0.0211,0.0443,-33.957736,18.461023
589974,-0.6891,-0.1627,9.7508,0.0424,0.0090,0.0205,0.0498,-33.957736,18.461023
589988,-0.7131,-0.1555,9.6838,-0.0245,0.0110,0.0229,0.0447,-33.957736,18.461023
590002,-0.7250,-0.1555,9.7029,-0.0053,0.0098,0.0234,0.0452,-33.957736,18.461023
590016,-0.7083,-0.1747,9.7053,-0.0029,0.0160,0.0212,0.0446,-33.957736,18.461023
590030,-0.7059,-0.2154,9.6263,-0.0815,0.0093,0.0226,0.0486,-33.957736,18.461023
590044,-0.7178,-0.1675,9.6694,-0.0382,0.0082,0.0235,0.0431,-33.957736,18.461023
590058,-0.7059,-0.1771,9.6814,-0.0261,0.0105,0.0205,0.0464,-33.957736,18.461023
590072,-0.7418,-0.1555,9.6981,-0.0093,0.0081,0.0200,0.0487,-33.957736,18.461023
590086,-0.7226,-0.1771,9.7364,0.0288,0.0115,0.0199,0.0461,-33.957736,18.461023
590100,-0.7178,-0.1627,9.7220,0.0144,0.0150,0.0220,0.0460,-33.957736,18.461023
590114,-0.7202,-0.1484,9.6670,-0.0404,0.0111,0.0270,0.0454,-33.957736,18.461023
590128,-0.7202,-0.1938,9.7843,0.0764,0.0073,0.0264,0.0480,-33.957736,18.461023
590142,-0.7322,-0.1819,9.7292,0.0213,0.0116,0.0173,0.0449,-33.957736,18.461023
590156,-0.7107,-0.1555,9.6957,-0.0121,0.0118,0.0185,0.0483,-33.957736,18.461023
590170,-0.7274,-0.1627,9.7149,0.0070,0.0142,0.0257,0.0464,-33.957736,18.461023
590184,-0.6939,-0.1460,9.6933,-0.0145,0.0110,0.0224,0.0484,-33.957736,18.461023
590198,-0.6389,-0.1364,9.6981,-0.0097,0.0108,0.0247,0.0460,-33.957736,18.461023
590212,-0.7202,-0.1699,9.7364,0.0285,0.0116,0.0235,0.0463,-33.957736,18.461023
590226,-0.7178,-0.1771,9.6933,-0.0145,0.0104,0.0212,0.0467,-33.957736,18.461023
590240,-0.7322,-0.1842,9.6981,-0.0097,0.0128,0.0244,0.0458,-33.957736,18.461023
590254,-0.7155,-0.1531,9.7675,0.0594,0.0119,0.0241,0.0499,-33.957736,18.461023
590268,-0.6891,-0.1268,9.7316,0.0234,0.0113,0.0255,0.0469,-33.957736,18.461023
590282,-0.7346,-0.1484,9.7077,-0.0005,0.0144,0.0235,0.0469,-33.957736,18.461023
590296,-0.7011,-0.1603,9.6981,-0.0100,0.0096,0.0205,0.0473,-33.957736,18.461023
590310,-0.6891,-0.1555,9.7029,-0.0052,0.0116,0.0203,0.0467,-33.957736,18.461023
590324,-0.7250,-0.1675,9.7268,0.0186,0.0104,0.0209,0.0469,-33.957736,18.461023
590338,-0.6772,-0.2082,9.6694,-0.0386,0.0110,0.0212,0.0441,-33.957736,18.461023
590352,-0.7059,-0.1651,9.6957,-0.0122,0.0165,0.0250,0.0478,-33.957736,18.461023
590366,-0.7131,-0.1196,9.6933,-0.0146,0.0104,0.0246,0.0444,-33.957736,18.461023
590380,-0.7346,-0.1388,9.6455,-0.0621,0.0105,0.0215,0.0499,-33.957736,18.461023
590394,-0.6963,-0.2010,9.7747,0.0668,0.0153,0.0197,0.0483,-33.957736,18.461023
590408,-0.7202,-0.2082,9.6335,-0.0740,0.0153,0.0235,0.0451,-33.957736,18.461023
590422,-0.6915,-0.1531,9.7460,0.0382,0.0131,0.0241,0.0451,-33.957736,18.461023
590436,-0.6963,-0.1866,9.7077,-0.0000,0.0095,0.0263,0.0452,-33.957736,18.461023
590450,-0.7394,-0.1603,9.7005,-0.0072,0.0113,0.0234,0.0467,-33.957736,18.461023
590464,-0.6939,-0.1531,9.7101,0.0024,0.0134,0.0195,0.0469,-33.957736,18.461023
590478,-0.6843,-0.1436,9.7053,-0.0024,0.0170,0.0217,0.0470,-33.957736,18.461023
590492,-0.7418,-0.1484,9.7149,0.0071,0.0133,0.0214,0.0452,-33.957736,18.461023
590506,-0.7298,-0.1460,9.6574,-0.0500,0.0096,0.0208,0.0435,-33.957736,18.461023
590520,-0.6963,-0.1316,9.6526,-0.0546,0.0107,0.0224,0.0443,-33.957736,18.461023
590534,-0.6987,-0.1699,9.7077,0.0005,0.0115,0.0211,0.0460,-33.957736,18.461023
590548,-0.7083,-0.1723,9.7412,0.0338,0.0121,0.0220,0.0498,-33.957736,18.461023
590562,-0.6891,-0.1938,9.7268,0.0194,0.0134,0.0200,0.0467,-33.957736,18.461023
590576,-0.7202,-0.1125,9.6526,-0.0546,0.0134,0.0209,0.0452,-33.957736,18.461023
590590,-0.7178,-0.1484,9.7029,-0.0043,0.0121,0.0208,0.0489,-33.957736,18.461023
590604,-0.7490,-0.1627,9.7101,0.0029,0.0136,0.0226,0.0473,-33.957736,18.461023
590618,-0.7011,-0.1651,9.6407,-0.0662,0.0124,0.0208,0.0481,-33.957736,18.461023
590632,-0.7442,-0.1484,9.6718,-0.0349,0.0113,0.0221,0.0472,-33.957736,18.461023
590646,-0.7274,-0.2058,9.7412,0.0343,0.0116,0.0241,0.0498,-33.957736,18.461023
590660,-0.7011,-0.1579,9.6933,-0.0135,0.0101,0.0215,0.0478,-33.957736,18.461023
590674,-0.7178,-0.1555,9.7053,-0.0015,0.0078,0.0218,0.0486,-33.957736,18.461023
590688,-0.6963,-0.1460,9.7340,0.0271,0.0115,0.0250,0.0447,-33.957736,18.461023
590702,-0.7011,-0.2106,9.6335,-0.0730,0.0128,0.0209,0.0489,-33.957736,18.461023
590716,-0.7322,-0.1340,9.7388,0.0321,0.0115,0.0235,0.0490,-33.957736,18.461023
590730,-0.7035,-0.1555,9.6598,-0.0467,0.0113,0.0229,0.0470,-33.957736,18.461023
590744,-0.7155,-0.1364,9.7651,0.0583,0.0079,0.0218,0.0472,-33.957736,18.461023
590758,-0.7346,-0.1627,9.7292,0.0223,0.0139,0.0212,0.0451,-33.957736,18.461023
590772,-0.7298,-0.1675,9.6718,-0.0349,0.0140,0.0232,0.0490,-33.957736,18.461023
590786,-0.7035,-0.1699,9.7173,0.0105,0.0096,0.0220,0.0455,-33.957736,18.461023
590800,-0.6628,-0.1723,9.6957,-0.0110,0.0090,0.0229,0.0484,-33.957736,18.461023
590814,-0.6939,-0.1531,9.7196,0.0129,0.0096,0.0209,0.0469,-33.957736,18.461023
590828,-0.6796,-0.1747,9.6981,-0.0086,0.0119,0.0189,0.0463,-33.957736,18.461023
590842,-0.7250,-0.1890,9.7220,0.0152,0.0125,0.0179,0.0447,-33.957736,18.461023
590856,-0.6843,-0.1747,9.6622,-0.0444,0.0116,0.0211,0.0454,-33.957736,18.461023
590870,-0.6963,-0.1603,9.7029,-0.0037,0.0125,0.0223,0.0469,-33.957736,18.461023
590884,-0.7370,-0.1603,9.7196,0.0130,0.0107,0.0214,0.0476,-33.957736,18.461023
590898,-0.7250,-0.1531,9.6742,-0.0323,0.0096,0.0237,0.0472,-33.957736,18.461023
590912,-0.7202,-0.1819,9.6909,-0.0155,0.0147,0.0203,0.0452,-33.957736,18.461023
590926,-0.7202,-0.1819,9.7388,0.0322,0.0121,0.0238,0.0437,-33.957736,18.461023
590940,-0.7250,-0.1149,9.7125,0.0059,0.0115,0.0232,0.0496,-33.957736,18.461023
590954,-0.7059,-0.1436,9.7173,0.0106,0.0070,0.0226,0.0478,-33.957736,18.461023
590968,-0.7370,-0.2034,9.7029,-0.0037,0.0142,0.0195,0.0467,-33.957736,18.461023
590982,-0.7202,-0.1819,9.6933,-0.0132,0.0104,0.0223,0.0452,-33.957736,18.461023
590996,-0.7131,-0.1531,9.7388,0.0321,0.0093,0.0194,0.0483,-33.957736,18.461023
591010,-0.7370,-0.1579,9.7412,0.0343,0.0125,0.0238,0.0469,-33.957736,18.461023
591024,-0.7178,-0.1795,9.7125,0.0056,0.0148,0.0244,0.0484,-33.957736,18.461023
591038,-0.7226,-0.1579,9.6742,-0.0326,0.0107,0.0235,0.0454,-33.957736,18.461023
591052,-0.7035,-0.1699,9.6526,-0.0538,0.0105,0.0208,0.0469,-33.957736,18.461021
591066,-0.7011,-0.1603,9.6646,-0.0417,0.0102,0.0180,0.0463,-33.957736,18.461021
591080,-0.7131,-0.1436,9.7077,0.0014,0.0107,0.0220,0.0444,-33.957736,18.461021
591094,-0.7059,-0.1484,9.6933,-0.0129,0.0127,0.0220,0.0457,-33.957736,18.461021
591108,-0.7059,-0.1388,9.7340,0.0277,0.0127,0.0224,0.0501,-33.957736,18.461021
591122,-0.7011,-0.1842,9.6861,-0.0201,0.0095,0.0199,0.0466,-33.957736,18.461021
591136,-0.7178,-0.1723,9.6598,-0.0462,0.0130,0.0237,0.0472,-33.957736,18.461021
591150,-0.7250,-0.1842,9.6479,-0.0579,0.0107,0.0232,0.0460,-33.957736,18.461021
591164,-0.7226,-0.1340,9.6646,-0.0409,0.0130,0.0221,0.0476,-33.957736,18.461021
591178,-0.6987,-0.2034,9.7053,-0.0002,0.0081,0.0197,0.0446,-33.957736,18.461021
591192,-0.7131,-0.1555,9.6646,-0.0407,0.0128,0.0226,0.0437,-33.957736,18.461021
591206,-0.7131,-0.1460,9.7077,0.0024,0.0110,0.0231,0.0472,-33.957736,18.461021
591220,-0.7226,-0.1388,9.7125,0.0071,0.0131,0.0218,0.0455,-33.957736,18.461021
591234,-0.7083,-0.1172,9.7101,0.0047,0.0140,0.0260,0.0454,-33.957736,18.461021
591248,-0.7561,-0.1627,9.6981,-0.0072,0.0131,0.0224,0.0461,-33.957736,18.461021
591262,-0.7011,-0.1747,9.6957,-0.0096,0.0128,0.0267,0.0480,-33.957736,18.461021
591276,-0.7107,-0.1460,9.7173,0.0119,0.0154,0.0228,0.0481,-33.957736,18.461021
591290,-0.7442,-0.1699,9.7244,0.0190,0.0119,0.0203,0.0481,-33.957736,18.461021
591304,-0.7202,-0.1699,9.6814,-0.0240,0.0111,0.0258,0.0451,-33.957736,18.461021
591318,-0.7059,-0.1507,9.6598,-0.0453,0.0145,0.0206,0.0481,-33.957736,18.461021
591332,-0.7155,-0.1412,9.7077,0.0026,0.0084,0.0212,0.0483,-33.957736,18.461021
591346,-0.7059,-0.1819,9.7053,0.0002,0.0121,0.0215,0.0452,-33.957736,18.461021
591360,-0.6748,-0.1651,9.7220,0.0168,0.0092,0.0255,0.0473,-33.957736,18.461021
591374,-0.6580,-0.1699,9.6838,-0.0213,0.0150,0.0205,0.0473,-33.957736,18.461021
591388,-0.7370,-0.1507,9.6598,-0.0450,0.0133,0.0203,0.0484,-33.957736,18.461021
591402,-0.7202,-0.1819,9.6694,-0.0353,0.0150,0.0228,0.0457,-33.957736,18.461021
591416,-0.7035,-0.1388,9.6838,-0.0208,0.0145,0.0261,0.0480,-33.957736,18.461021
591430,-0.6987,-0.1675,9.7149,0.0102,0.0130,0.0211,0.0463,-33.957736,18.461021
591444,-0.7298,-0.1723,9.6646,-0.0398,0.0130,0.0241,0.0473,-33.957736,18.461021
591458,-0.7202,-0.1460,9.6503,-0.0539,0.0147,0.0226,0.0469,-33.957736,18.461021
591472,-0.7226,-0.1412,9.6742,-0.0298,0.0093,0.0267,0.0492,-33.957736,18.461021
591486,-0.7011,-0.1723,9.6694,-0.0345,0.0111,0.0220,0.0473,-33.957736,18.461021
591500,-0.7011,-0.1531,9.7292,0.0252,0.0096,0.0215,0.0464,-33.957736,18.461021
591514,-0.7107,-0.1747,9.6742,-0.0296,0.0067,0.0215,0.0464,-33.957736,18.461021
591528,-0.7490,-0.1675,9.6574,-0.0462,0.0121,0.0221,0.0441,-33.957736,18.461021
591542,-0.7131,-0.1627,9.7412,0.0374,0.0108,0.0238,0.0486,-33.957736,18.461021
591556,-0.6987,-0.1603,9.6766,-0.0271,0.0060,0.0177,0.0457,-33.957736,18.461021
591570,-0.7442,-0.1866,9.6742,-0.0293,0.0116,0.0226,0.0441,-33.957736,18.461021
591584,-0.6843,-0.1531,9.6814,-0.0220,0.0101,0.0249,0.0458,-33.957736,18.461021
591598,-0.6987,-0.1603,9.6933,-0.0100,0.0089,0.0221,0.0469,-33.957736,18.461021
591612,-0.7059,-0.1268,9.6814,-0.0219,0.0086,0.0188,0.0495,-33.957736,18.461021
591626,-0.7131,-0.1890,9.7173,0.0140,0.0101,0.0221,0.0464,-33.957736,18.461021
591640,-0.7250,-0.1340,9.6742,-0.0290,0.0121,0.0211,0.0489,-33.957736,18.461021
591654,-0.6820,-0.1579,9.6144,-0.0883,0.0140,0.0223,0.0480,-33.957736,18.461021
591668,-0.7131,-0.1771,9.7149,0.0121,0.0111,0.0235,0.0484,-33.957736,18.461021
591682,-0.6748,-0.1388,9.6646,-0.0380,0.0125,0.0254,0.0457,-33.957736,18.461021
591696,-0.7059,-0.1651,9.6383,-0.0640,0.0119,0.0235,0.0435,-33.957736,18.461021
591710,-0.6987,-0.1675,9.7292,0.0268,0.0134,0.0240,0.0457,-33.957736,18.461021
591724,-0.7298,-0.1675,9.7101,0.0076,0.0107,0.0224,0.0475,-33.957736,18.461021
591738,-0.7202,-0.1747,9.6742,-0.0281,0.0139,0.0221,0.0481,-33.957736,18.461021
591752,-0.6772,-0.1579,9.6909,-0.0113,0.0104,0.0191,0.0449,-33.957736,18.461021
591766,-0.7346,-0.1244,9.6718,-0.0303,0.0105,0.0179,0.0464,-33.957736,18.461021
591780,-0.6772,-0.1268,9.7771,0.0746,0.0060,0.0215,0.0484,-33.957736,18.461021
