timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
1852,-0.1460,0.0000,9.7005,4.0002,0.0093,0.0255,0.0374
1862,-0.1460,-0.0191,9.7292,4.0088,0.0081,0.0279,0.0394
1872,-0.1460,-0.0144,9.6694,3.9292,0.0084,0.0276,0.0374
1882,-0.1603,-0.0263,9.7699,4.0096,0.0079,0.0217,0.0386
1892,-0.1603,-0.0359,9.6766,3.8967,0.0121,0.0263,0.0417
1902,-0.1292,0.0024,9.6455,3.8462,0.0119,0.0272,0.0382
1912,-0.1364,-0.0335,9.6718,3.8532,0.0108,0.0292,0.0379
1922,-0.1579,-0.0048,9.6885,3.8506,0.0101,0.0250,0.0367
1932,-0.1244,-0.0383,9.7077,3.8504,0.0079,0.0243,0.0376
1942,-0.1699,-0.0311,9.7029,3.8264,0.0098,0.0270,0.0392
1952,-0.2058,-0.0239,9.6861,3.7906,0.0111,0.0254,0.0412
1962,-0.1651,-0.0024,9.6670,3.7526,0.0115,0.0279,0.0411
1972,-0.1316,-0.0215,9.6933,3.7600,0.0095,0.0258,0.0391
1982,-0.1866,-0.0096,9.7316,3.7793,0.0086,0.0257,0.0373
1992,-0.1842,-0.0096,9.6909,3.7199,0.0107,0.0249,0.0406
2002,-0.1699,0.5862,9.7077,3.7180,0.0098,0.0299,0.0370
2012,-0.1675,0.0048,9.6742,3.6661,0.0110,0.0249,0.0403
2022,-0.1675,0.0048,9.6646,3.6382,0.0064,0.0254,0.0380
2032,-0.1388,-0.0096,9.7292,3.6843,0.0063,0.0250,0.0397
2042,-0.1675,-0.0167,9.7077,3.6444,0.0043,0.0243,0.0370
2052,-0.1507,-0.0167,9.6742,3.5929,0.0055,0.0267,0.0394
2062,-0.1412,-0.0144,9.7077,3.6083,0.0041,0.0250,0.0392
2072,-0.1795,-0.0096,9.7029,3.5855,0.0049,0.0272,0.0397
2082,-0.1675,-0.0048,9.7149,3.5794,0.0093,0.0250,0.0391
2182,-0.2369,-0.0024,9.6455,3.4925,0.0082,0.0252,0.0371
2192,-0.2130,-0.0239,9.6790,3.5084,0.0087,0.0231,0.0418
2202,-0.1771,-0.0120,9.6742,3.4861,0.0118,0.0224,0.0389
2212,-0.1890,-0.0191,9.6718,3.4662,0.0104,0.0276,0.0399
2222,-0.1627,-0.0239,9.7077,3.4846,0.0063,0.0276,0.0391
2232,-0.1579,-0.0311,9.6861,3.4458,0.0070,0.0244,0.0360
2242,-0.1531,-0.0311,9.6670,3.4095,0.0087,0.0252,0.0383
2252,-0.1507,-0.0311,9.7005,3.4258,0.0069,0.0229,0.0403
2262,-0.1316,-0.0120,9.6503,3.3587,0.0069,0.0254,0.0356
2272,-0.1484,-0.0144,9.7101,3.4014,0.0098,0.0279,0.0396
2282,-0.1364,-0.0072,9.7268,3.4010,0.0105,0.0276,0.0386
2292,-0.1436,-0.0167,9.6718,3.3293,0.0101,0.0272,0.0400
2302,-0.1579,-0.0144,9.7244,3.3650,0.0061,0.0235,0.0388
2312,-0.1579,-0.0120,9.7340,3.3577,0.0108,0.0292,0.0394
2322,-0.1842,-0.0072,9.6550,3.2624,0.0087,0.0257,0.0392
2332,-0.2010,0.5982,9.6814,3.2722,0.0075,0.0269,0.0396
2342,-0.1531,-0.0144,9.7196,3.2940,0.0078,0.0281,0.0373
2352,-0.1771,-0.0191,9.6646,3.2227,0.0099,0.0270,0.0411
2362,-0.1914,-0.0263,9.7651,3.3066,0.0098,0.0278,0.0435
2372,-0.1364,-0.0263,9.6838,3.2091,0.0125,0.0276,0.0368
2382,-0.1842,-0.0096,9.6742,3.1836,0.0073,0.0270,0.0437
2392,-0.1795,-0.0191,9.7244,3.2176,0.0096,0.0276,0.0397
2402,-0.1819,0.0072,9.6885,3.1658,0.0084,0.0246,0.0402
2412,-0.1819,-0.0407,9.7220,3.1833,0.0111,0.0276,0.0414
2422,-0.1627,-0.0144,9.7196,3.1650,0.0102,0.0261,0.0386
2432,-0.1699,0.0000,9.6885,3.1183,0.0076,0.0257,0.0365
2442,-0.1699,-0.0024,9.6742,3.0884,0.0101,0.0261,0.0405
2452,-0.1890,-0.0072,9.6718,3.0706,0.0032,0.0261,0.0382
2462,-0.1101,-0.0263,9.7460,3.1290,0.0093,0.0261,0.0379
2472,-0.1579,0.6006,9.6742,3.0420,0.0115,0.0267,0.0386
2482,-0.1555,-0.0167,9.6526,3.0053,0.0063,0.0263,0.0386
2492,-0.1723,-0.0096,9.6550,2.9927,0.0095,0.0261,0.0367
2502,-0.1603,-0.0120,9.6742,2.9968,0.0058,0.0246,0.0370
2512,-0.1340,-0.0120,9.7149,3.0222,0.0087,0.0292,0.0411
2522,-0.1340,-0.0096,9.6766,2.9690,0.0066,0.0260,0.0389
2532,-0.2010,0.0000,9.7101,2.9875,0.0105,0.0267,0.0426
2542,-0.1316,-0.0144,9.6957,2.9583,0.0046,0.0243,0.0380
2552,-0.1484,-0.0072,9.7508,2.9983,0.0101,0.0272,0.0415
2562,-0.1747,0.0072,9.7196,2.9523,0.0107,0.0287,0.0380
2572,-0.1460,-0.0239,9.6790,2.8971,0.0089,0.0257,0.0386
2582,78.3984,-72.5121,8.4562,1.6660,-0.1034,0.0386,-0.3436
2592,67.1115,-3.0293,11.0501,4.2385,0.4079,0.0234,-4.8654
2602,10.6313,4.1683,4.8718,-1.9301,0.9354,0.0064,-1.9035
2612,-6.9894,0.6293,5.8481,-0.9490,0.4291,0.0693,-2.7067
2622,-3.1490,0.9882,9.3105,2.5008,-0.5295,0.0510,-2.6214
2632,-4.0080,-1.1773,9.0736,2.2526,0.1028,0.0342,-1.0562
2642,-6.5874,-0.5456,10.5188,3.6794,0.0043,0.0409,0.0029
2652,-12.3302,-0.9332,20.8511,13.9415,-0.1489,0.4985,0.7289
2662,-0.4642,2.4096,-0.9093,-7.7797,0.1274,1.4128,1.2732
2672,-4.3884,-11.8325,-34.3490,-41.0133,5.0034,-1.0046,0.1533
2682,-8.4491,-0.4116,10.2269,3.5448,5.0034,-1.0469,-0.0214
2692,-37.0529,6.4822,4.8957,-1.7775,-0.0389,-0.5409,-1.5606
2702,-1.2012,2.8379,2.8140,-3.8399,2.6049,1.2799,-1.8390
2712,-2.3737,1.8520,0.8423,-5.7826,-1.4746,-0.0206,-1.5290
2722,2.9049,-6.0299,17.8672,11.1861,-2.0728,0.5974,-0.9613
2732,1.0959,0.1771,12.9523,6.2399,-4.6864,0.6584,-0.5411
2742,0.2752,1.7061,12.2752,5.5350,-5.0042,0.7269,-0.0990
2752,8.9420,15.1968,78.3984,71.2999,-5.0042,0.5831,0.2323
2762,0.0072,-3.5342,0.5862,-6.4797,-1.0032,-0.0043,0.4418
2772,-3.4098,2.0578,7.0780,0.0120,-0.5527,-0.3140,0.4073
2782,0.3685,1.8664,2.8451,-4.1998,3.3156,0.4238,0.4110
2792,-0.3494,-1.1198,17.2283,10.1325,1.6780,-0.0125,0.5409
2802,1.9478,2.2493,6.9823,-0.1130,2.1293,-0.2185,0.4094
2812,0.8399,-1.5912,12.3087,5.1874,1.4453,-0.0932,0.2022
2822,0.0718,-0.4307,6.6927,-0.4265,0.5255,-0.0719,0.0467
2832,0.8040,-0.2536,7.7384,0.6161,-0.7958,0.1594,-0.0640
2842,-0.3302,-1.5290,10.1025,2.9653,-1.2248,0.1836,-0.1495
2852,-0.0287,-0.5910,8.5448,1.4006,-2.1206,0.2587,-0.2083
2862,-1.9693,3.8620,5.6327,-1.5040,-2.0905,-0.0241,-0.1674
2872,0.4211,-3.5294,6.2333,-0.8988,0.6988,-0.0460,0.0334
2882,0.6365,2.0985,10.9783,3.8269,0.0437,0.0435,0.0226
2892,0.0215,-0.5982,10.0187,2.8530,0.4226,-0.0173,0.0599
2902,-0.0837,-0.4786,8.6692,1.4960,-0.0669,0.0379,0.0269
2912,0.6508,-0.2489,12.7490,5.5479,-0.6396,0.0889,-0.0205
2922,-0.1531,-1.0050,8.8080,1.5988,0.2648,0.0235,0.0512
2932,0.1125,0.2895,10.5428,3.3170,0.0449,0.0165,0.0360
2942,0.0957,-0.1029,9.2602,2.0242,-0.0858,0.0238,0.0304
2952,0.1029,-0.0694,9.6981,2.4498,0.0478,0.0295,0.0432
2962,0.0550,0.0048,10.0283,2.7661,0.0119,0.0218,0.0396
2972,0.0646,-0.0215,9.4564,2.1833,0.0351,0.0241,0.0431
2982,0.0407,-0.0167,9.6479,2.3628,0.0124,0.0310,0.0374
2992,0.0335,0.0287,9.8178,2.5200,-0.0266,0.0267,0.0365
3002,0.0694,-0.0191,9.7340,2.4241,0.0139,0.0240,0.0396
3012,0.0766,-0.0048,9.6790,2.3572,0.0264,0.0257,0.0414
3022,0.0550,-0.0191,9.7220,2.3883,-0.0017,0.0258,0.0383
3032,0.0407,0.0048,9.6359,2.2907,0.0069,0.0246,0.0396
3042,0.0335,-0.0167,9.7173,2.3602,0.0125,0.0218,0.0397
3052,0.0694,0.6078,9.7364,2.3674,0.0076,0.0273,0.0412
3062,-0.0024,-0.0096,9.7603,2.3794,0.0092,0.0270,0.0380
3072,-0.0072,-0.0144,9.6550,2.2627,0.0121,0.0263,0.0394
3082,0.0096,-0.0120,9.6646,2.2609,0.0125,0.0293,0.0403
3092,-0.0072,-0.0191,9.7316,2.3163,0.0055,0.0275,0.0412
3102,0.0096,-0.0167,9.7005,2.2738,0.0031,0.0257,0.0389
3112,-0.6006,0.0144,9.6694,2.2314,0.0098,0.0284,0.0379
3122,0.0263,-0.0287,9.6766,2.2274,0.0111,0.0257,0.0365
3132,0.0239,-0.0431,9.6742,2.2139,0.0079,0.0244,0.0368
3142,0.0431,-0.0120,9.6957,2.2243,0.0093,0.0255,0.0386
3152,0.0837,0.0120,9.6957,2.2131,0.0078,0.0270,0.0406
3162,0.0742,-0.0239,9.6790,2.1854,0.0110,0.0266,0.0385
3172,0.0479,-0.0096,9.7173,2.2126,0.0064,0.0296,0.0380
3266,-0.5767,-0.0120,9.6622,2.1467,0.0105,0.0241,0.0425
3276,0.0072,-0.0287,9.6766,2.1503,0.0108,0.0261,0.0377
3286,0.0072,-0.0144,9.6598,2.1229,0.0064,0.0241,0.0389
3296,0.0311,0.0120,9.7436,2.1956,0.0095,0.0275,0.0406
3306,0.0167,-0.0239,9.7268,2.1680,0.0079,0.0257,0.0374
3316,0.0215,-0.0024,9.6838,2.1143,0.0101,0.0264,0.0014
3326,0.0526,0.0024,9.6574,2.0775,0.0090,0.0278,0.0397
3336,0.0359,-0.0096,9.7436,2.1528,0.0084,0.0279,0.0383
3346,0.0694,-0.0191,9.6622,2.0611,0.0092,0.0276,0.0351
3356,0.0526,0.0024,9.7244,2.1127,0.0098,0.0240,0.0396
3366,0.0407,-0.0311,9.6814,2.0593,0.0079,0.0292,0.0389
