# ATP-5 SD Integrity Test
timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
4228,-0.0957,-0.1316,9.7125,2.1681,0.0017,0.0272,0.0324
4242,-0.1149,-0.0861,9.6024,2.0477,-0.0008,0.0221,0.0324
4256,-0.0885,-0.0335,9.7962,2.2303,-0.0014,0.0273,0.0338
4270,-0.1555,-0.0933,9.7627,2.1858,0.0000,0.0237,0.0342
4284,-0.1579,-0.0885,9.6407,2.0535,-0.0035,0.0231,0.0345
4298,-0.1819,-0.0239,9.7292,2.1313,0.0029,0.0263,0.0348
4312,-0.1196,-0.0263,9.6503,2.0421,0.0023,0.0202,0.0333
4326,-0.0933,-0.0359,9.7699,2.1509,0.0020,0.0211,0.0313
4340,-0.0694,-0.0359,9.7484,2.1187,0.0075,0.0255,0.0307
4354,-0.0766,-0.0215,9.6646,2.0248,0.0005,0.0197,0.0336
4368,-0.0455,-0.0742,9.7460,2.0956,0.0063,0.0243,0.0334
4382,-0.0694,-0.1149,9.7795,2.1185,0.0012,0.0254,0.0321
4396,-0.1053,-0.0957,9.6407,1.9698,0.0050,0.0209,0.0321
4410,-0.1005,-0.0694,9.6574,1.9766,0.0027,0.0202,0.0328
4424,-0.1292,-0.0718,9.6933,2.0025,-0.0005,0.0211,0.0341
4438,-0.1220,-0.0598,9.6861,1.9853,-0.0008,0.0290,0.0298
4452,-0.0814,-0.0359,9.8369,2.1254,0.0015,0.0192,0.0322
4466,-0.1101,-0.0526,9.6359,1.9147,0.0023,0.0243,0.0328
4480,-0.1292,-0.0550,9.6431,1.9123,0.0032,0.0215,0.0339
4494,-0.1364,-0.0359,9.7484,2.0075,0.0021,0.0243,0.0310
4508,-0.1388,-0.0550,9.7149,1.9641,0.0043,0.0243,0.0319
4522,-0.1627,-0.0622,9.7364,1.9757,-0.0015,0.0254,0.0339
4536,-0.1149,-0.0909,9.6550,1.8849,0.0015,0.0224,0.0316
4550,-0.0742,-0.0766,9.7436,1.9636,0.0021,0.0195,0.0339
4564,-0.0861,-0.0550,9.7843,1.9942,0.0017,0.0229,0.0342
4578,-0.0670,-0.0981,9.6694,1.8700,0.0015,0.0156,0.0281
4592,-0.0957,-0.0909,9.6622,1.8535,0.0057,0.0244,0.0353
4606,-0.1029,-0.0837,9.6479,1.8299,0.0020,0.0247,0.0312
4620,-0.1172,-0.0646,9.7723,1.9446,0.0015,0.0249,0.0328
4634,-0.1172,-0.0766,9.6120,1.7754,0.0057,0.0189,0.0330
4648,-0.1029,-0.0526,9.7699,1.9236,-0.0023,0.0224,0.0354
4662,-0.1507,-0.0670,9.6718,1.8164,0.0050,0.0215,0.0316
4676,-0.1196,-0.0957,9.7077,1.8430,0.0046,0.0226,0.0325
4690,-0.1005,-0.0981,9.6861,1.8124,0.0006,0.0218,0.0304
4704,-0.0790,-0.0646,9.6622,1.7795,0.0044,0.0286,0.0333
4718,-0.1149,-0.0431,9.7029,1.8111,0.0017,0.0231,0.0341
4732,-0.0670,-0.0598,9.7196,1.8187,-0.0014,0.0212,0.0321
4746,-0.1053,-0.0479,9.6981,1.7882,0.0020,0.0281,0.0331
4760,-0.0909,-0.0550,9.6861,1.7673,0.0377,0.0252,0.0333
4774,-0.0909,-0.0526,9.7388,1.8109,0.0069,0.0205,0.0318
4788,-0.0981,-0.0766,9.6670,1.7304,0.0075,0.0255,0.0325
4802,-0.1244,-0.0550,9.6694,1.7241,0.0026,0.0228,0.0331
4816,-0.0837,-0.0502,9.7699,1.8155,0.0029,0.0243,0.0278
4830,-0.1244,-0.0885,9.7699,1.8064,0.0026,0.0212,0.0339
