# ATP-5 SD Integrity Test
timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
164958,-0.2536,0.0431,9.7196,-0.0048,0.0041,0.0287,0.0356
164968,-0.2058,0.0215,9.7436,0.0190,0.0014,0.0299,0.0322
164978,-0.2584,0.0191,9.7149,-0.0096,0.0041,0.0276,0.0305
164988,-0.2393,0.0167,9.6981,-0.0263,0.0021,0.0267,0.0290
164998,-0.1938,0.0335,9.7340,0.0096,-0.0020,0.0260,0.0319
165008,-0.2345,0.0359,9.7268,0.0024,0.0049,0.0252,0.0334
165018,-0.2345,0.0167,9.7484,0.0238,0.0037,0.0292,0.0313
165028,-0.2321,0.0287,9.7747,0.0499,0.0029,0.0310,0.0270
165038,-0.2321,0.0479,9.7244,-0.0004,-0.0006,0.0260,0.0305
165048,-0.2417,0.0598,9.7484,0.0235,0.0021,0.0249,0.0336
165058,-0.2417,0.0215,9.7268,0.0019,-0.0005,0.0276,0.0315
165068,-0.2297,0.0239,9.7316,0.0067,0.0041,0.0330,0.0351
165078,-0.2393,0.0167,9.7244,-0.0005,0.0024,0.0310,0.0327
165210,-0.2106,0.0072,9.6790,-0.0458,0.0026,0.0296,0.0334
165220,-0.2321,0.0120,9.6838,-0.0408,0.0029,0.0296,0.0321
165230,-0.2201,0.0455,9.7555,0.0309,0.0063,0.0275,0.0307
165240,-0.2632,0.0215,9.6981,-0.0264,0.0032,0.0287,0.0341
165250,-0.2273,0.0239,9.6981,-0.0263,-0.0009,0.0315,0.0307
165260,-0.2321,0.0263,9.7364,0.0119,0.0043,0.0260,0.0304
165270,-0.2417,0.0598,9.7053,-0.0191,0.0032,0.0263,0.0344
165280,-0.2465,0.0455,9.7244,0.0001,0.0003,0.0287,0.0327
165290,-0.2201,0.0431,9.7292,0.0048,-0.0012,0.0279,0.0293
165300,-0.2345,0.0383,9.7196,-0.0047,0.0021,0.0273,0.0350
165310,-0.2369,0.0335,9.7460,0.0215,0.0014,0.0307,0.0298
165320,-0.2393,0.0311,9.7531,0.0285,0.0014,0.0279,0.0322
165330,-0.2608,-0.5815,9.7149,-0.0097,0.0008,0.0327,0.0308
165340,-0.2465,0.0431,9.7029,-0.0216,0.0046,0.0278,0.0313
165350,-0.2369,0.0287,9.7388,0.0143,-0.0015,0.0261,0.0315
165360,-0.2130,0.0144,9.6981,-0.0263,0.0003,0.0290,0.0305
165370,-0.2512,0.0263,9.7220,-0.0024,-0.0009,0.0281,0.0298
165380,-0.2465,0.0502,9.7555,0.0310,0.0006,0.0298,0.0339
165390,-0.2465,0.0263,9.7292,0.0046,0.0041,0.0289,0.0296
165400,-0.2225,0.0239,9.7460,0.0213,0.0061,0.0269,0.0310
165410,-0.2321,0.0167,9.7579,0.0331,0.0009,0.0289,0.0324
165420,-0.2249,0.0215,9.7388,0.0139,0.0044,0.0283,0.0350
165430,-0.2536,0.0215,9.7316,0.0067,0.0037,0.0267,0.0341
165440,-0.2369,0.0239,9.7364,0.0114,0.0040,0.0284,0.0321
165450,-0.2536,0.0502,9.7101,-0.0149,0.0037,0.0289,0.0302
165460,-0.2177,0.0263,9.7220,-0.0029,0.0012,0.0316,0.0328
165470,-0.2536,0.0263,9.7675,0.0424,0.0067,0.0275,0.0295
165480,-0.2201,0.0144,9.6909,-0.0340,0.0034,0.0244,0.0302
165490,-0.2369,0.0311,9.7364,0.0114,0.0027,0.0305,0.0312
165500,-0.2369,0.0191,9.7627,0.0375,-0.0014,0.0278,0.0356
165510,-0.2441,0.0455,9.7364,0.0111,0.0024,0.0275,0.0324
165520,-0.2177,0.0335,9.6861,-0.0389,0.0034,0.0266,0.0348
165530,-0.2465,0.0120,9.7723,0.0470,0.0063,0.0283,0.0315
165540,-0.2393,0.0263,9.7244,-0.0009,-0.0006,0.0284,0.0310
165550,-0.2321,0.6102,9.7173,-0.0080,0.0015,0.0284,0.0296
165560,-0.2034,0.0072,9.7603,0.0349,-0.0002,0.0270,0.0316
165570,-0.2417,0.0431,9.7149,-0.0105,0.0087,0.0252,0.0310
165580,-0.2154,0.0239,9.7723,0.0467,-0.0003,0.0289,0.0301
165590,-0.2201,0.0024,9.7436,0.0179,0.0046,0.0312,0.0315
165600,-0.2249,0.0383,9.7364,0.0106,0.0024,0.0316,0.0312
165610,-0.2465,0.0359,9.7340,0.0082,0.0040,0.0267,0.0313
165620,-0.2560,0.0048,9.7292,0.0034,0.0034,0.0279,0.0324
165630,-0.2201,0.0096,9.7364,0.0105,0.0041,0.0308,0.0339
165640,-0.2321,0.0239,9.7196,-0.0062,0.0017,0.0296,0.0312
165650,-0.2441,0.0072,9.7531,0.0272,0.0006,0.0327,0.0302
165660,-0.2512,0.0455,9.7005,-0.0253,0.0052,0.0267,0.0305
165670,-0.2154,0.0455,9.7268,0.0010,0.0018,0.0304,0.0318
165680,-0.2273,0.0455,9.7866,0.0605,0.0024,0.0269,0.0319
165690,-0.2297,0.0574,9.6814,-0.0446,0.0002,0.0275,0.0338
165700,-0.2704,0.0096,9.7149,-0.0110,0.0003,0.0255,0.0333
165710,-0.2489,0.0215,9.7268,0.0009,0.0020,0.0275,0.0307
165720,-0.2512,0.0526,9.7077,-0.0181,0.0002,0.0281,0.0341
165730,-0.2512,0.0311,9.7292,0.0034,0.0020,0.0258,0.0302
165740,-0.2656,0.0311,9.7292,0.0034,0.0009,0.0270,0.0304
165750,-0.2489,0.0479,9.7364,0.0105,0.0021,0.0273,0.0302
165760,-0.2345,0.0311,9.7149,-0.0110,-0.0024,0.0267,0.0327
165770,-0.2584,0.0526,9.7268,0.0010,-0.0002,0.0284,0.0284
165780,-0.2489,0.0144,9.7412,0.0153,0.0029,0.0254,0.0307
165790,-0.2632,0.0455,9.7484,0.0223,0.0020,0.0267,0.0281
165800,-0.2417,0.0311,9.7292,0.0032,-0.0017,0.0260,0.0301
165810,-0.2369,0.0096,9.7005,-0.0254,0.0017,0.0266,0.0310
165820,-0.2560,0.0359,9.7268,0.0009,0.0021,0.0284,0.0312
165830,-0.2632,0.0550,9.7125,-0.0134,0.0031,0.0264,0.0325
165840,-0.2489,0.0024,9.7292,0.0034,0.0049,0.0232,0.0289
165850,-0.2536,0.0479,9.7268,0.0010,0.0038,0.0275,0.0296
165860,-0.2632,0.0263,9.7196,-0.0062,0.0020,0.0275,0.0313
165870,-0.2273,0.0335,9.6885,-0.0371,0.0037,0.0296,0.0342
165880,-0.2608,0.0383,9.7508,0.0250,0.0020,0.0296,0.0328
165890,-0.2345,0.0383,9.7101,-0.0156,0.0017,0.0224,0.0289
165900,-0.2082,0.0096,9.7220,-0.0036,-0.0018,0.0281,0.0310
165910,-0.2321,0.0215,9.7268,0.0011,0.0035,0.0316,0.0298
165920,-0.2704,0.0263,9.7292,0.0035,0.0002,0.0254,0.0316
165930,-0.2177,0.0526,9.7603,0.0345,0.0026,0.0298,0.0298
165940,-0.2465,0.0144,9.7292,0.0033,0.0000,0.0270,0.0298
165950,-0.2465,0.0431,9.7316,0.0057,0.0026,0.0316,0.0296
165960,-0.2512,0.0479,9.6957,-0.0300,0.0055,0.0261,0.0321
165970,-0.2441,0.0359,9.7388,0.0130,0.0035,0.0255,0.0266
165980,-0.2154,0.0287,9.7173,-0.0085,0.0006,0.0264,0.0344
165990,-0.2201,0.0359,9.7292,0.0034,0.0005,0.0231,0.0342
166000,-0.2489,0.0311,9.7460,0.0201,0.0020,0.0287,0.0289
166010,-0.2656,0.0048,9.7053,-0.0205,0.0003,0.0278,0.0310
166020,-0.2154,0.0239,9.7699,0.0439,0.0009,0.0295,0.0339
166030,-0.2369,0.0311,9.7388,0.0127,0.0005,0.0287,0.0322
166040,-0.2177,0.0239,9.7364,0.0103,-0.0005,0.0243,0.0301
166050,-0.2417,0.0455,9.7484,0.0221,0.0002,0.0260,0.0321
166060,-0.2489,0.0502,9.7388,0.0125,0.0043,0.0276,0.0289
166070,-0.2656,0.0311,9.7220,-0.0043,0.0014,0.0281,0.0307
166080,-0.2417,0.0311,9.7436,0.0172,0.0031,0.0298,0.0307
166090,-0.2489,0.0479,9.7196,-0.0067,0.0000,0.0302,0.0290
166100,-0.2369,0.0622,9.7244,-0.0019,0.0038,0.0284,0.0321
166110,-0.2321,0.0311,9.7149,-0.0114,0.0002,0.0293,0.0293
166120,-0.2273,0.0311,9.7388,0.0124,0.0037,0.0261,0.0312
166130,-0.2177,0.0120,9.7196,-0.0067,-0.0009,0.0293,0.0296
166140,-0.2656,0.0359,9.7196,-0.0066,0.0037,0.0284,0.0324
166150,-0.2177,0.0239,9.7460,0.0196,0.0021,0.0254,0.0301
166160,-0.2512,0.0239,9.7292,0.0028,0.0027,0.0264,0.0298
166170,-0.2369,0.0287,9.6909,-0.0353,0.0005,0.0304,0.0301
166180,-0.2249,0.0215,9.7460,0.0197,0.0043,0.0247,0.0334
166190,-0.2345,0.0215,9.7579,0.0315,0.0018,0.0287,0.0304
166200,-0.2225,0.0144,9.7196,-0.0068,0.0049,0.0270,0.0293
166321,-0.2584,0.0120,9.7196,-0.0068,0.0029,0.0266,0.0321
166331,-0.2273,0.0167,9.7173,-0.0091,0.0009,0.0261,0.0325
166341,-0.2441,0.0239,9.7053,-0.0210,0.0012,0.0266,0.0344
166351,-0.2752,0.0144,9.6718,-0.0542,0.0027,0.0267,0.0302
166361,-0.2345,0.0144,9.7220,-0.0039,0.0035,0.0275,0.0325
166371,-0.2154,0.0191,9.7244,-0.0015,0.0020,0.0257,0.0341
166381,-0.2417,0.0215,9.7173,-0.0086,-0.0044,0.0278,0.0331
166391,-0.2489,0.0072,9.7316,0.0057,0.0061,0.0270,0.0308
166401,-0.2058,0.0287,9.7388,0.0128,0.0012,0.0296,0.0333
166411,-0.2560,0.0167,9.7603,0.0342,-0.0008,0.0275,0.0305
166421,-0.2034,0.0120,9.7292,0.0030,0.0024,0.0281,0.0307
166431,-0.2369,0.0407,9.7316,0.0054,0.0008,0.0270,0.0304
166441,-0.2273,0.0526,9.7938,0.0673,0.0026,0.0304,0.0298
166451,-0.2752,0.0239,9.7340,0.0074,0.0049,0.0310,0.0286
166461,-0.2273,0.0311,9.7436,0.0169,0.0032,0.0284,0.0315
166471,-0.2441,0.0191,9.7675,0.0406,0.0009,0.0257,0.0327
166481,-0.2584,0.0311,9.7220,-0.0048,0.0031,0.0258,0.0278
166491,-0.2130,0.0120,9.7579,0.0309,0.0009,0.0249,0.0313
166501,-0.2512,0.0431,9.7340,0.0070,0.0012,0.0276,0.0313
166511,-0.2417,0.0239,9.7316,0.0045,0.0012,0.0263,0.0276
166521,-0.2225,0.0239,9.6766,-0.0502,0.0024,0.0298,0.0330
166531,-0.2776,0.0335,9.7244,-0.0024,0.0024,0.0312,0.0330
166541,-0.2369,0.0431,9.7149,-0.0119,0.0041,0.0290,0.0338
166551,-0.2106,0.0191,9.7579,0.0310,0.0023,0.0238,0.0348
166561,-0.2489,0.0502,9.7436,0.0166,-0.0029,0.0276,0.0298
166571,-0.2130,0.0096,9.7508,0.0237,0.0032,0.0276,0.0342
166581,-0.2321,0.0191,9.7340,0.0069,-0.0003,0.0263,0.0325
166591,-0.2584,0.0048,9.7651,0.0378,-0.0003,0.0263,0.0301
166601,-0.2465,0.0191,9.7125,-0.0148,-0.0017,0.0250,0.0336
166611,-0.2321,0.0311,9.7029,-0.0242,0.0020,0.0286,0.0286
166621,-0.2704,0.0383,9.7579,0.0307,0.0043,0.0231,0.0322
166631,-0.2632,0.0120,9.7149,-0.0124,0.0044,0.0241,0.0278
166641,-0.2130,0.0335,9.7173,-0.0099,0.0031,0.0299,0.0331
166651,-0.2297,0.0239,9.7436,0.0163,-0.0003,0.0240,0.0316
166661,-0.2106,0.0502,9.7316,0.0043,0.0020,0.0263,0.0318
166671,-0.2106,0.0167,9.7675,0.0400,0.0043,0.0258,0.0307
166681,-0.2082,0.0287,9.7220,-0.0054,0.0015,0.0298,0.0342
166691,-0.2058,0.0359,9.7196,-0.0078,0.0026,0.0232,0.0318
166701,-0.2177,0.0215,9.7029,-0.0244,0.0035,0.0252,0.0308
166711,-0.2608,0.0096,9.7508,0.0234,-0.0002,0.0269,0.0348
166721,-0.2249,0.0407,9.7412,0.0137,0.0049,0.0319,0.0318
166731,-0.2321,0.0431,9.7364,0.0089,0.0069,0.0315,0.0301
166741,-0.2082,0.0191,9.7436,0.0160,0.0021,0.0281,0.0324
166751,-0.2297,-0.0024,9.6622,-0.0650,0.0049,0.0263,0.0336
166761,-0.2560,0.0144,9.7364,0.0091,0.0017,0.0281,0.0296
166771,-0.2680,0.0072,9.7436,0.0162,0.0000,0.0269,0.0334
166781,-0.2297,0.0096,9.7077,-0.0196,0.0017,0.0283,0.0339
166791,-0.2154,0.0407,9.7149,-0.0124,0.0034,0.0296,0.0292
166801,-0.2321,0.0550,9.7244,-0.0028,0.0009,0.0286,0.0338
166811,-0.2489,0.0144,9.7005,-0.0266,-0.0382,0.0266,0.0339
166821,-0.2177,0.0383,9.7149,-0.0122,0.0043,0.0312,0.0293
166831,-0.2656,0.0287,9.6981,-0.0288,0.0014,0.0261,0.0307
166841,-0.2106,0.0215,9.7388,0.0118,0.0041,0.0301,0.0333
166851,-0.2512,0.0120,9.7531,0.0261,0.0006,0.0293,0.0339
166861,-0.2345,0.0191,9.7220,-0.0050,0.0008,0.0286,0.0334
166871,-0.2201,0.0598,9.7125,-0.0145,0.0012,0.0278,0.0308
166881,-0.2704,0.0239,9.7771,0.0499,0.0024,0.0249,0.0319
166891,-0.2249,0.0287,9.7220,-0.0052,0.0023,0.0290,0.0333
166901,-0.2536,0.0335,9.7268,-0.0004,-0.0023,0.0266,0.0325
166911,-0.2369,0.0120,9.7508,0.0234,0.0021,0.0258,0.0312
166921,-0.2465,0.0120,9.7436,0.0162,0.0040,0.0298,0.0324
166931,-0.2201,0.0215,9.6933,-0.0339,0.0029,0.0260,0.0312
166941,-0.2465,0.0311,9.7244,-0.0028,0.0034,0.0289,0.0345
166951,-0.2417,0.0167,9.7149,-0.0123,0.0021,0.0305,0.0302
166961,-0.2465,0.0550,9.7220,-0.0051,0.0011,0.0283,0.0296
166971,-0.2465,0.0048,9.7364,0.0092,-0.0008,0.0292,0.0324
166981,-0.2082,0.0144,9.7196,-0.0075,0.0008,0.0258,0.0312
166991,-0.2512,0.0024,9.7173,-0.0098,0.0060,0.0217,0.0331
167001,-0.2656,0.0191,9.7029,-0.0241,0.0049,0.0296,0.0334
167011,-0.2321,0.0191,9.7340,0.0070,0.0035,0.0269,0.0359
167021,-0.2369,0.0144,9.7173,-0.0097,0.0005,0.0302,0.0319
167031,-0.2369,0.0191,9.7436,0.0165,0.0021,0.0287,0.0328
167041,-0.2130,0.0311,9.7244,-0.0026,-0.0023,0.0258,0.0354
167051,-0.2177,0.0383,9.7077,-0.0192,0.0029,0.0316,0.0313
167061,-0.2512,0.0526,9.7340,0.0070,0.0026,0.0261,0.0319
167071,-0.2154,0.0239,9.7029,-0.0239,0.0031,0.0334,0.0328
167081,-0.2130,0.0383,9.7388,0.0119,0.0027,0.0267,0.0350
167091,-0.2130,0.0263,9.7460,0.0190,0.0014,0.0281,0.0310
167101,-0.2584,0.0239,9.7220,-0.0049,0.0037,0.0235,0.0315
167111,-0.2082,0.0574,9.7412,0.0141,0.0029,0.0284,0.0290
167121,-0.2225,0.0311,9.7460,0.0188,0.0037,0.0281,0.0296
167131,-0.2154,0.0191,9.7244,-0.0027,0.0032,0.0287,0.0330
167141,-0.2225,0.0431,9.7388,0.0116,0.0038,0.0266,0.0298
167151,-0.2201,0.0000,9.7125,-0.0146,0.0009,0.0264,0.0325
167161,-0.2321,0.0191,9.7579,0.0307,0.0044,0.0250,0.0321
167171,-0.2249,0.0550,9.6933,-0.0338,0.0041,0.0301,0.0321
167181,-0.2441,0.0287,9.7747,0.0474,0.0029,0.0305,0.0299
167191,-0.2154,0.0287,9.7220,-0.0053,0.0027,0.0279,0.0307
167201,-0.2249,0.0263,9.7149,-0.0124,0.0011,0.0266,0.0322
167211,-0.2154,0.0072,9.7484,0.0210,0.0038,0.0254,0.0310
167221,-0.2632,0.0479,9.6861,-0.0410,0.0000,0.0260,0.0324
167231,-0.2297,0.0479,9.7388,0.0116,0.0021,0.0273,0.0318
167241,-0.2249,0.0215,9.7484,0.0211,0.0027,0.0331,0.0296
167251,-0.2465,0.0383,9.7029,-0.0243,0.0044,0.0261,0.0295
167261,-0.2512,0.0335,9.7699,0.0425,0.0031,0.0287,0.0319
167271,-0.2369,0.0120,9.7484,0.0209,0.0020,0.0279,0.0302
167281,-0.2297,0.0048,9.7244,-0.0031,0.0046,0.0275,0.0283
167291,-0.2489,0.0239,9.7890,0.0612,0.0058,0.0289,0.0325
167301,-0.2273,0.0335,9.7484,0.0205,0.0018,0.0287,0.0295
167311,-0.2154,0.0144,9.7268,-0.0011,-0.0027,0.0301,0.0330
167413,-0.2584,0.0144,9.7077,-0.0201,0.0005,0.0284,0.0321
167423,-0.2106,0.0120,9.7244,-0.0033,0.0040,0.0258,0.0342
167433,-0.1938,0.0096,9.7220,-0.0057,0.0009,0.0302,0.0305
167443,-0.2154,0.0694,9.7077,-0.0200,0.0049,0.0278,0.0315
167453,-0.2321,0.0144,9.7268,-0.0008,0.0012,0.0273,0.0310
167463,-0.2512,0.0239,9.7484,0.0206,0.0015,0.0330,0.0298
167473,-0.2393,0.0191,9.6790,-0.0485,0.0047,0.0260,0.0354
167483,-0.2345,0.0550,9.7316,0.0041,0.0035,0.0266,0.0296
167493,-0.2345,0.0239,9.7675,0.0398,0.0012,0.0255,0.0289
167503,-0.2584,0.0263,9.7053,-0.0223,0.0041,0.0275,0.0299
167513,-0.2249,0.0287,9.7508,0.0230,0.0005,0.0298,0.0315
167523,-0.2321,0.0144,9.7555,0.0277,0.0014,0.0281,0.0312
167533,-0.2512,0.0287,9.7268,-0.0010,0.0032,0.0290,0.0316
167543,-0.2321,0.0383,9.7388,0.0109,-0.0031,0.0266,0.0328
167553,-0.2704,0.0359,9.7388,0.0108,0.0012,0.0221,0.0304
167563,-0.2273,0.0072,9.7412,0.0132,0.0006,0.0284,0.0342
167573,-0.2010,0.0191,9.7579,0.0298,0.0040,0.0289,0.0292
167583,-0.2082,0.0167,9.7484,0.0201,-0.0026,0.0290,0.0299
167593,-0.2177,0.0072,9.7531,0.0247,0.0027,0.0252,0.0304
167603,-0.2249,0.0407,9.7531,0.0246,0.0014,0.0312,0.0299
167613,-0.2249,0.0598,9.7508,0.0221,0.0017,0.0296,0.0318
167623,-0.2560,0.0335,9.7196,-0.0090,0.0005,0.0247,0.0328
167633,-0.2536,0.0311,9.7436,0.0149,0.0038,0.0276,0.0304
167643,-0.2871,0.0096,9.7603,0.0315,0.0015,0.0281,0.0312
167653,-0.2369,0.0550,9.7173,-0.0115,0.0076,0.0281,0.0325
167663,-0.2106,0.0215,9.7555,0.0266,0.0032,0.0261,0.0305
167673,-0.2393,0.0359,9.7220,-0.0068,0.0050,0.0279,0.0344
167683,-0.2441,0.0072,9.7316,0.0027,-0.0018,0.0269,0.0305
167693,-0.2273,0.0024,9.7699,0.0408,0.0024,0.0308,0.0319
167703,-0.2560,0.0598,9.7125,-0.0165,0.0015,0.0269,0.0338
167713,-0.2034,0.0144,9.7005,-0.0284,0.0009,0.0296,0.0328
167723,-0.2345,0.0191,9.7268,-0.0020,0.0020,0.0296,0.0312
167733,-0.2441,0.0215,9.7292,0.0004,0.0002,0.0264,0.0322
167743,-0.2249,0.0191,9.7412,0.0123,0.0012,0.0302,0.0295
167753,-0.2130,0.0167,9.7436,0.0146,-0.0015,0.0313,0.0319
167763,-0.2249,0.0526,9.7747,0.0455,0.0040,0.0289,0.0299
167773,-0.2369,0.0072,9.7173,-0.0119,-0.0027,0.0290,0.0305
167783,-0.2225,0.0144,9.7364,0.0072,0.0006,0.0296,0.0286
167793,-0.2273,0.0120,9.7555,0.0262,0.0043,0.0299,0.0315
167803,-0.2489,0.0263,9.7196,-0.0096,0.0011,0.0308,0.0338
167813,-0.2393,0.0766,9.7244,-0.0048,0.0015,0.0276,0.0328
167823,-0.2034,0.0239,9.7316,0.0023,0.0008,0.0293,0.0304
167833,-0.2393,0.0455,9.7364,0.0071,0.0073,0.0276,0.0298
167843,-0.2130,0.0239,9.7268,-0.0025,0.0035,0.0284,0.0299
167853,-0.2249,0.0335,9.7220,-0.0072,0.0024,0.0249,0.0324
167863,-0.2273,0.0048,9.7244,-0.0048,0.0064,0.0298,0.0310
167873,-0.2225,0.0407,9.7364,0.0071,0.0021,0.0295,0.0308
167883,-0.2034,0.0431,9.7149,-0.0143,0.0057,0.0289,0.0356
167893,-0.2273,0.0191,9.7173,-0.0119,0.0029,0.0286,0.0321
167903,-0.2393,0.0550,9.7173,-0.0118,-0.0002,0.0298,0.0305
167913,-0.2034,0.0311,9.7125,-0.0165,0.0008,0.0266,0.0304
167923,-0.2369,0.0144,9.7196,-0.0093,0.0041,0.0273,0.0299
167933,-0.2369,0.0263,9.7316,0.0027,0.0047,0.0289,0.0299
167943,-0.2154,0.0263,9.7675,0.0384,0.0012,0.0279,0.0338
167953,-0.2297,0.0072,9.6885,-0.0404,0.0029,0.0289,0.0342
167963,-0.2249,0.0311,9.7364,0.0074,0.0050,0.0284,0.0310
167973,-0.2632,0.0287,9.7220,-0.0069,0.0053,0.0272,0.0304
167983,-0.2393,0.0287,9.6838,-0.0450,0.0005,0.0304,0.0357
167993,-0.2441,0.0431,9.7196,-0.0090,0.0047,0.0286,0.0290
168003,-0.2273,0.0072,9.7101,-0.0185,0.0032,0.0287,0.0322
168013,-0.2345,0.0383,9.7292,0.0006,0.0044,0.0299,0.0315
168023,-0.2369,0.0287,9.7460,0.0173,0.0046,0.0287,0.0319
168033,-0.2393,0.0311,9.7436,0.0148,0.0031,0.0292,0.0322
168043,-0.2106,0.0479,9.7292,0.0005,0.0041,0.0287,0.0333
168053,-0.2393,0.0502,9.7077,-0.0210,0.0049,0.0284,0.0308
168063,-0.2489,0.0215,9.7723,0.0434,0.0018,0.0289,0.0321
168073,-0.1986,0.0526,9.7173,-0.0116,0.0037,0.0279,0.0313
168083,-0.2560,0.0215,9.7460,0.0171,0.0023,0.0273,0.0293
168093,-0.2369,0.0072,9.7005,-0.0282,0.0032,0.0272,0.0338
168103,-0.1842,0.0646,9.7268,-0.0019,0.0031,0.0238,0.0302
168113,-0.2225,0.0120,9.7196,-0.0090,-0.0024,0.0305,0.0307
168123,-0.2417,-0.0072,9.6957,-0.0328,0.0038,0.0270,0.0331
168133,-0.2130,0.0144,9.6646,-0.0636,0.0046,0.0296,0.0324
168143,-0.2417,0.0239,9.7771,0.0486,0.0386,0.0287,0.0312
168153,-0.2249,0.0263,9.7244,-0.0040,0.0023,0.0267,0.0316
168163,-0.2130,0.0502,9.7268,-0.0016,-0.0008,0.0295,0.0327
168173,-0.2345,0.0455,9.7053,-0.0230,0.0006,0.0269,0.0310
168183,-0.2632,0.0167,9.6838,-0.0443,0.0024,0.0289,0.0312
168193,-0.2249,0.0263,9.6598,-0.0679,0.0043,0.0275,0.0331
168203,-0.2584,0.0335,9.7077,-0.0200,0.0076,0.0252,0.0341
168213,-0.2297,0.0574,9.7268,-0.0008,0.0043,0.0270,0.0313
168223,-0.2393,0.0287,9.7029,-0.0246,0.0018,0.0283,0.0360
168233,-0.2536,0.0383,9.7938,0.0660,0.0011,0.0254,0.0338
168243,-0.2608,0.0096,9.7388,0.0109,0.0026,0.0279,0.0316
168253,-0.2106,0.0598,9.6957,-0.0320,0.0058,0.0289,0.0316
168263,-0.2273,0.0144,9.7316,0.0038,0.0020,0.0281,0.0316
168273,-0.2201,0.0431,9.7196,-0.0081,-0.0011,0.0289,0.0319
168283,-0.2201,0.0024,9.7220,-0.0057,0.0020,0.0252,0.0328
168293,-0.2584,0.0431,9.7149,-0.0128,0.0034,0.0286,0.0331
168303,-0.2393,0.0479,9.7340,0.0063,0.0050,0.0238,0.0342
168313,-0.2177,0.0502,9.7388,0.0111,-0.0003,0.0229,0.0344
168323,-0.2034,0.0479,9.7603,0.0324,0.0041,0.0301,0.0327
168333,-0.2536,0.0335,9.7388,0.0109,0.0011,0.0269,0.0331
168343,-0.2082,0.0646,9.7843,0.0560,0.0032,0.0270,0.0334
168353,-0.2249,0.0239,9.7866,0.0581,0.0020,0.0231,0.0316
168363,-0.2345,-0.0024,9.7005,-0.0279,0.0044,0.0273,0.0305
168373,-0.2489,0.0120,9.7364,0.0080,-0.0009,0.0278,0.0292
168383,-0.2656,0.0191,9.7843,0.0556,0.0061,0.0299,0.0304
168393,-0.2512,0.0311,9.7101,-0.0185,0.0012,0.0299,0.0307
168403,-0.2489,0.0479,9.7244,-0.0041,0.0026,0.0260,0.0331
168500,-0.2656,0.0287,9.7101,-0.0184,0.0026,0.0308,0.0331
168510,-0.2297,0.0263,9.7388,0.0103,0.0008,0.0243,0.0313
168520,-0.2536,0.0407,9.7244,-0.0041,0.0047,0.0263,0.0312
168530,-0.1675,0.0048,9.7579,0.0293,-0.0005,0.0269,0.0310
168540,-0.2130,0.0694,9.6814,-0.0471,0.0009,0.0278,0.0321
168550,-0.2608,0.0263,9.7220,-0.0064,0.0018,0.0276,0.0304
168560,-0.2441,0.0287,9.7364,0.0080,0.0035,0.0296,0.0330
168570,-0.2345,0.0502,9.7388,0.0103,0.0058,0.0292,0.0305
168580,-0.2321,0.0144,9.7508,0.0222,0.0035,0.0260,0.0327
168590,-0.2369,0.0144,9.7149,-0.0137,0.0020,0.0307,0.0293
168600,-0.2393,0.0191,9.7795,0.0507,-0.0014,0.0295,0.0298
168610,-0.2584,0.0646,9.7603,0.0314,0.0011,0.0267,0.0330
168620,-0.2249,0.0431,9.7316,0.0027,0.0032,0.0273,0.0325
168630,-0.2130,0.0215,9.7053,-0.0235,0.0061,0.0287,0.0315
168640,-0.2201,0.0287,9.7077,-0.0210,0.0037,0.0296,0.0334
168650,-0.2847,0.0335,9.7819,0.0529,0.0037,0.0267,0.0307
168660,-0.2201,0.0239,9.7819,0.0526,0.0037,0.0276,0.0321
168670,-0.2536,0.0383,9.7173,-0.0119,-0.0005,0.0255,0.0360
168680,-0.2512,0.0072,9.7364,0.0072,0.0014,0.0292,0.0315
168690,-0.2321,0.0407,9.7364,0.0071,0.0023,0.0272,0.0334
168700,-0.2273,0.0383,9.7149,-0.0143,0.0021,0.0269,0.0315
168710,-0.2201,0.0120,9.6885,-0.0405,0.0064,0.0283,0.0339
168720,-0.2201,0.0191,9.7149,-0.0141,0.0032,0.0270,0.0328
168730,-0.2225,0.0263,9.7627,0.0336,0.0047,0.0275,0.0305
168740,-0.2106,0.0144,9.7220,-0.0070,0.0035,0.0257,0.0341
168750,-0.2297,0.0335,9.7268,-0.0022,0.0024,0.0331,0.0341
168760,-0.2393,0.0359,9.7555,0.0264,0.0014,0.0272,0.0318
168770,-0.2345,0.0191,9.7101,-0.0190,0.0026,0.0290,0.0310
168780,-0.2201,0.0239,9.7268,-0.0022,0.0046,0.0286,0.0313
168790,-0.2560,0.0144,9.7316,0.0025,0.0018,0.0299,0.0302
168800,-0.2369,0.0407,9.7077,-0.0213,0.0067,0.0263,0.0315
168810,-0.2393,0.0072,9.7149,-0.0140,0.0003,0.0263,0.0328
168820,-0.2656,0.0646,9.7173,-0.0116,0.0032,0.0289,0.0339
168830,-0.2536,0.0215,9.7268,-0.0020,-0.0015,0.0269,0.0344
168840,-0.2345,0.0407,9.7388,0.0099,-0.0008,0.0260,0.0322
168850,-0.2345,0.0526,9.7173,-0.0116,-0.0008,0.0278,0.0339
168860,-0.2393,0.0072,9.7675,0.0385,0.0032,0.0276,0.0299
168870,-0.2465,0.0287,9.7484,0.0192,0.0003,0.0279,0.0330
168880,-0.2297,0.0191,9.7675,0.0382,0.0020,0.0273,0.0299
