timestamp_ms,ax,ay,az_raw,az_filt,gx,gy,gz
14194,-0.2632,-0.0239,9.7531,0.0261,-0.0023,0.0279,0.0284
14204,-0.2656,-0.0144,9.7340,0.0069,-0.0034,0.0276,0.0295
14214,-0.2130,-0.0191,9.7029,-0.0241,-0.0057,0.0246,0.0287
14224,-0.2536,-0.0096,9.7436,0.0165,-0.0027,0.0263,0.0321
14234,-0.2680,-0.0335,9.7196,-0.0074,-0.0009,0.0295,0.0283
14244,-0.2512,-0.0024,9.7675,0.0402,-0.0040,0.0237,0.0272
14254,-0.2369,-0.0048,9.7316,0.0043,-0.0058,0.0257,0.0333
14264,-0.2441,-0.0311,9.7484,0.0210,0.0000,0.0283,0.0272
14274,-0.2225,-0.0048,9.7125,-0.0148,0.0020,0.0327,0.0267
14284,-0.2704,-0.0072,9.7508,0.0233,-0.0029,0.0286,0.0281
14294,-0.2345,-0.0120,9.7484,0.0208,-0.0015,0.0260,0.0312
14304,-0.2489,-0.0120,9.7340,0.0064,-0.0018,0.0261,0.0284
14314,-0.2249,0.5982,9.7340,0.0064,-0.0040,0.0264,0.0310
14324,-0.2441,-0.0096,9.7531,0.0254,-0.0031,0.0264,0.0284
14334,-0.2417,-0.0167,9.7555,0.0277,-0.0076,0.0276,0.0279
14344,-0.2489,-0.0215,9.7555,0.0275,-0.0049,0.0235,0.0312
14354,-0.2608,-0.0167,9.7316,0.0036,-0.0055,0.0283,0.0283
14364,-0.2800,-0.0096,9.7843,0.0560,-0.0014,0.0305,0.0272
14374,-0.2752,-0.0096,9.6981,-0.0300,-0.0040,0.0258,0.0279
14384,-0.2489,-0.0096,9.7555,0.0273,-0.0020,0.0263,0.0301
14394,-0.2393,-0.0072,9.7364,0.0081,-0.0006,0.0307,0.0272
14404,-0.2536,-0.0120,9.7436,0.0152,-0.0029,0.0257,0.0279
14414,-0.2584,-0.0120,9.7196,-0.0087,-0.0032,0.0252,0.0283
14424,-0.2824,-0.0239,9.7173,-0.0111,-0.0027,0.0264,0.0307
14434,-0.2536,-0.0287,9.7316,0.0033,-0.0047,0.0290,0.0296
14444,-0.2369,-0.0263,9.7268,-0.0015,-0.0012,0.0260,0.0267
14454,-0.2680,-0.0024,9.7412,0.0128,-0.0012,0.0279,0.0267
14464,-0.2297,-0.0024,9.7412,0.0127,-0.0017,0.0240,0.0275
14474,-0.2584,-0.0120,9.7149,-0.0135,-0.0044,0.0299,0.0287
14611,-0.2465,-0.0191,9.7005,-0.0277,-0.0038,0.0272,0.0305
14621,-0.2321,-0.0239,9.7292,0.0010,-0.0032,0.0284,0.0292
14631,-0.2489,-0.0287,9.6790,-0.0490,-0.0041,0.0267,0.0299
14641,-0.2201,-0.0096,9.7699,0.0417,-0.0044,0.0260,0.0289
14651,-0.2249,-0.0167,9.6072,-0.1204,-0.0057,0.0249,0.0286
14661,-0.2417,-0.0215,9.1932,-0.5317,-0.0027,0.0290,0.0243
14671,-0.2632,-0.0263,9.7077,-0.0172,-0.0034,0.0298,0.0281
14681,-0.2489,-0.0263,9.6909,-0.0337,-0.0049,0.0295,0.0272
14691,-0.2704,-0.0144,9.7866,0.0617,-0.0032,0.0281,0.0281
14701,-0.2560,0.0000,9.7364,0.0114,-0.0024,0.0286,0.0286
14711,-0.2249,-0.0287,9.7579,0.0327,-0.0005,0.0244,0.0276
14721,-0.2560,-0.0096,9.7125,-0.0127,-0.0017,0.0269,0.0302
14731,-0.2632,-0.0072,9.7531,0.0279,-0.0017,0.0319,0.0270
14741,-0.2919,-0.0191,9.7292,0.0039,-0.0029,0.0284,0.0307
14751,-0.2752,-0.0048,9.6909,-0.0342,-0.0044,0.0283,0.0292
14761,-0.2847,-0.0167,9.7460,0.0207,-0.0037,0.0279,0.0267
14771,-0.2369,0.0072,9.7579,0.0325,-0.0044,0.0272,0.0275
14781,-0.2919,-0.0048,9.7747,0.0490,-0.0060,0.0276,0.0273
14791,-0.2369,-0.0215,9.7340,0.0083,-0.0053,0.0293,0.0289
14801,-0.2369,0.0024,9.7555,0.0297,-0.0002,0.0263,0.0299
14811,-0.2656,-0.0024,9.7723,0.0462,-0.0073,0.0312,0.0312
14821,-0.2536,-0.0072,9.7077,-0.0183,-0.0034,0.0257,0.0312
14831,-0.2034,-0.0144,9.7268,0.0008,-0.0040,0.0284,0.0287
14841,-0.2273,-0.0024,9.7364,0.0104,-0.0052,0.0279,0.0308
14851,-0.2536,-0.0024,9.7579,0.0317,-0.0035,0.0250,0.0289
14861,-0.2512,-0.0239,9.7699,0.0435,-0.0026,0.0254,0.0263
14871,-0.2273,-0.0024,9.7771,0.0504,0.0363,0.0298,0.0258
14881,-0.2393,-0.0048,9.7699,0.0430,-0.0053,0.0312,0.0267
14891,-0.2010,-0.0096,9.7412,0.0142,-0.0023,0.0273,0.0267
14901,-0.2393,-0.0144,9.7149,-0.0120,-0.0027,0.0258,0.0247
14911,-0.3111,-0.0048,9.7436,0.0166,-0.0073,0.0240,0.0273
14921,-0.2680,0.0000,9.7508,0.0237,-0.0057,0.0241,0.0315
14931,-0.2584,-0.0167,9.7603,0.0331,-0.0027,0.0267,0.0292
14941,-0.2560,-0.0120,9.7388,0.0115,-0.0037,0.0275,0.0313
14951,-0.2321,-0.0024,9.7412,0.0138,-0.0034,0.0302,0.0278
14961,-0.2704,-0.0144,9.7364,0.0090,-0.0027,0.0284,0.0301
14971,-0.2943,-0.0239,9.7531,0.0256,-0.0032,0.0267,0.0278
14981,-0.2345,-0.0311,9.7579,0.0302,-0.0011,0.0316,0.0261
14991,-0.2465,-0.0024,9.7412,0.0134,-0.0024,0.0260,0.0305
15001,-0.2273,0.0072,9.7412,0.0133,-0.0021,0.0235,0.0283
15011,-0.2704,-0.0167,9.7268,-0.0010,-0.0008,0.0283,0.0281
15021,-0.2560,-0.0191,9.7364,0.0085,-0.0018,0.0272,0.0266
15031,-0.2417,-0.0167,9.7747,0.0466,-0.0032,0.0276,0.0273
15041,-0.2608,-0.0287,9.7819,0.0535,-0.0012,0.0279,0.0273
15051,-0.2345,-0.0024,9.6957,-0.0325,-0.0047,0.0221,0.0272
15061,-0.2201,-0.0096,9.7723,0.0438,-0.0064,0.0272,0.0266
15071,-0.2728,-0.0191,9.7699,0.0412,-0.0053,0.0270,0.0267
15081,-0.2728,-0.0120,9.7699,0.0410,-0.0049,0.0296,0.0263
15091,-0.2680,-0.0120,9.7508,0.0218,-0.0027,0.0252,0.0284
15101,-0.2249,-0.0072,9.7699,0.0407,-0.0021,0.0273,0.0289
15111,-0.2512,-0.0096,9.7603,0.0310,-0.0044,0.0273,0.0299
15121,-0.2417,-0.0120,9.7484,0.0189,-0.0006,0.0296,0.0276
15131,-0.2560,-0.0048,9.7508,0.0212,-0.0032,0.0290,0.0267
15141,-0.2297,-0.0191,9.7316,0.0021,-0.0006,0.0270,0.0258
15151,-0.2345,-0.0167,9.7531,0.0235,-0.0031,0.0257,0.0269
15161,-0.2441,-0.0215,9.7364,0.0067,-0.0027,0.0281,0.0263
15171,-0.2752,-0.0048,9.7220,-0.0076,-0.0020,0.0275,0.0255
15181,-0.2201,-0.0167,9.7603,0.0305,-0.0023,0.0307,0.0287
15191,-0.2752,-0.0144,9.7460,0.0161,0.0034,0.0264,0.0298
15201,-0.2536,-0.0215,9.7484,0.0184,-0.0084,0.0263,0.0289
15211,-0.2249,-0.0191,9.7149,-0.0150,-0.0032,0.0273,0.0304
15221,-0.2273,-0.0215,9.7220,-0.0078,0.0017,0.0270,0.0266
15231,-0.2273,-0.0072,9.7508,0.0208,0.0388,0.0312,0.0275
15241,-0.2608,-0.0096,9.7292,-0.0007,-0.0015,0.0318,0.0293
